movie_id,genre
136686,Animation
136686,Family
136686,Comedy
136686,Science Fiction
6715,Drama
6715,Family
9759,Action
9759,Thriller
9759,Drama
9759,Crime
52795,Family
52795,Adventure
52795,Animation
52795,Science Fiction
52795,Fantasy
30074,Family
30074,Animation
30074,Comedy
30074,Fantasy
30074,Music
30074,Mystery
983768,Action
983768,Mystery
983768,Thriller
592,Crime
592,Drama
592,Mystery
1317572,Documentary
14140,Romance
14140,Comedy
14140,Family
14140,Action
14140,Adventure
9877,Horror
9877,Mystery
1256665,Drama
1256665,Romance
1071585,Science Fiction
1071585,Horror
430,Comedy
10922,Drama
10922,Romance
24226,Drama
2617,Comedy
121342,Comedy
752435,Science Fiction
752435,Horror
456750,Action
456750,Comedy
17382,Western
17382,War
17382,Drama
17382,Romance
13689,Drama
633802,Horror
11648,Romance
11648,Comedy
9558,Thriller
9558,Crime
11219,Comedy
11219,Mystery
11194,Documentary
11194,Action
11194,Adventure
11194,Drama
13252,Crime
13252,Thriller
13252,Mystery
9681,Adventure
9681,Comedy
9681,Drama
9681,Romance
38473,Drama
38473,War
6278,Adventure
6278,Action
6278,Fantasy
560238,Romance
647250,Comedy
647250,Action
647250,Crime
382663,Comedy
382663,Drama
288158,Thriller
288158,Horror
288158,Drama
440161,Western
440161,Drama
440161,Comedy
511322,Crime
12211,Action
12211,Adventure
12211,Fantasy
1268818,Documentary
1268818,Drama
281,Crime
281,Drama
281,Science Fiction
281,Thriller
230222,Animation
230222,Action
230222,Adventure
230222,Family
184098,Comedy
184098,Romance
16889,Comedy
14728,Fantasy
14728,Adventure
14728,Comedy
7984,Drama
291351,Drama
12502,Drama
12502,Thriller
4105,Drama
4105,Action
4105,Thriller
432616,Drama
432616,Romance
432616,History
432616,War
38060,Animation
38060,Family
38060,TV Movie
483094,Documentary
483094,War
22649,Drama
22649,Romance
22649,War
1217048,Comedy
1217048,Romance
10003,Thriller
10003,Action
10003,Romance
10003,Science Fiction
10003,Adventure
538335,Romance
1143190,Action
1143190,Thriller
591538,Drama
591538,War
15997,Animation
15997,Adventure
15997,Family
9675,Comedy
9675,Drama
9675,Romance
798362,Thriller
798362,Crime
798362,Drama
798362,Mystery
627336,Action
627336,Crime
627336,Thriller
65291,Action
65291,Adventure
65291,Animation
65291,Science Fiction
65291,Drama
9395,Action
9395,Thriller
9395,Drama
19403,Action
19403,Thriller
425505,Science Fiction
425505,Action
425505,Adventure
425505,Thriller
1145291,Horror
1145291,Thriller
14011,Action
14011,Adventure
14011,Animation
14011,Science Fiction
297222,Comedy
297222,Drama
297222,Science Fiction
241251,Thriller
11892,Crime
11892,Drama
11892,Thriller
424998,Drama
1312215,Documentary
12435,Comedy
12435,Drama
12435,Romance
506680,Drama
266,Drama
266,Romance
255718,Family
255718,Animation
17917,Drama
17917,Family
8831,Thriller
8831,Science Fiction
8831,Action
8831,Crime
676696,Adventure
676696,Animation
676696,Family
676696,Fantasy
2099,Action
2099,Crime
2099,Thriller
1832,Fantasy
1832,Comedy
1832,Adventure
216527,Science Fiction
216527,Adventure
216527,Fantasy
734367,Drama
734367,Romance
731796,Documentary
20694,Animation
20694,Family
20694,Adventure
20694,Comedy
1146302,Documentary
394723,Drama
394723,Romance
768939,Action
765869,Horror
765869,Comedy
765869,Science Fiction
65851,Comedy
65851,Documentary
65851,Action
10985,Comedy
283591,Drama
283591,Romance
17898,Horror
10223,Crime
10223,Drama
10223,Thriller
77949,Horror
77949,Thriller
77949,Mystery
66956,Drama
66956,Romance
11235,Comedy
11235,Drama
462181,Comedy
462181,Drama
462181,Romance
565310,Comedy
565310,Drama
939347,Action
939347,Adventure
939347,Science Fiction
939347,Fantasy
603119,Thriller
603119,Action
603119,Crime
359412,Action
359412,Crime
359412,Thriller
15152,Crime
15152,Action
15152,Adventure
15152,Comedy
10654,Music
10654,Drama
10654,Comedy
1326963,Thriller
1326963,Romance
1326963,Drama
10249,Action
10249,Adventure
10249,Science Fiction
10249,Family
64720,Thriller
64720,Drama
64720,Horror
801112,Drama
801112,History
41473,Drama
41473,Thriller
41473,Romance
41473,Horror
430040,Action
430040,Adventure
430040,Crime
430040,Thriller
3073,Comedy
3073,Horror
11948,Drama
11948,History
11948,War
1219576,History
1219576,Drama
591275,Mystery
591275,Horror
284564,Horror
284564,Thriller
258363,Thriller
258363,Drama
517929,Horror
517929,Thriller
585831,Action
585831,Crime
337676,Romance
337676,Drama
1166714,Animation
1166714,Family
12149,Drama
12149,Thriller
12149,Crime
75571,Adventure
75571,Animation
75571,Action
75571,Science Fiction
15804,Crime
15804,Drama
15804,Romance
14362,Action
14362,Crime
10619,Action
9458,Action
9458,Drama
9458,Thriller
9458,Crime
10627,War
10627,Drama
1649,Adventure
1649,Comedy
1649,Science Fiction
791128,Drama
791128,Romance
1074262,Crime
1074262,Drama
136,Drama
136,Horror
44446,Adventure
44446,Romance
44446,History
1217409,Action
1217409,Comedy
526702,Drama
276601,Drama
276601,Mystery
276601,Romance
276601,TV Movie
11825,Comedy
11825,Crime
13980,Action
13980,Animation
13980,History
9562,Action
9562,Adventure
9562,Science Fiction
8769,Horror
10218,Comedy
418879,Drama
418879,History
10952,Thriller
10952,Crime
10952,Drama
3291,Drama
3291,History
638134,Animation
638134,Family
638134,Adventure
638134,Comedy
30575,Animation
30575,Fantasy
30575,Action
30575,Romance
30575,Comedy
9443,Drama
9443,History
1301788,Thriller
1301788,Drama
342737,Drama
10067,Comedy
10067,Family
1725,Crime
1725,Drama
1725,Romance
364433,Drama
364433,Action
1416006,Documentary
631060,Horror
309425,Drama
253310,Comedy
2259,Romance
2259,Drama
406898,Drama
127544,Action
127544,Animation
127544,Science Fiction
10760,Comedy
317744,Drama
317744,Thriller
17234,Animation
17234,Fantasy
17234,Comedy
17234,Romance
17234,Drama
10658,Comedy
10658,Fantasy
10658,Science Fiction
5852,Drama
5852,Romance
5852,Thriller
1280440,Drama
37861,Adventure
37861,Drama
37861,Action
37861,Fantasy
9745,Comedy
9745,Family
9745,Drama
9745,Fantasy
334376,Science Fiction
334376,Animation
455411,Animation
455411,Comedy
455411,Family
347866,Drama
347866,Crime
58553,Comedy
58553,Romance
11706,War
11706,Romance
11706,Drama
11706,History
9624,Action
1133602,Action
1133602,Crime
854188,Horror
407440,Drama
27029,Drama
25523,Fantasy
25523,Animation
25523,Comedy
25523,Family
25523,Adventure
1127936,Romance
1127936,Comedy
1127936,TV Movie
327317,Drama
42383,Drama
42383,Comedy
42383,Romance
959960,Animation
544431,Drama
544431,Mystery
544431,Crime
2185,Action
2185,Comedy
2185,Thriller
2185,Mystery
581791,Drama
581791,Romance
9541,Comedy
9541,Romance
9541,Drama
354287,Comedy
354287,Drama
354287,War
192577,Animation
192577,Science Fiction
9952,Adventure
9952,Drama
9952,War
20829,Comedy
20829,Drama
13922,Action
13922,History
13922,War
9826,Adventure
9826,Action
9669,Horror
9669,Mystery
9669,Science Fiction
15596,Comedy
10425,Drama
10425,Action
10425,Thriller
10425,Crime
10341,Drama
10341,Science Fiction
10341,Adventure
489245,War
489245,Action
489245,Drama
16288,Horror
16288,Comedy
3115,Science Fiction
3115,Action
3115,Fantasy
903939,Animation
903939,Action
903939,Crime
903939,Mystery
1069187,Drama
1069187,Thriller
407451,Adventure
407451,Science Fiction
407451,Family
407451,Fantasy
360605,Fantasy
360605,Adventure
360605,Comedy
360605,TV Movie
11066,Comedy
11066,Romance
934584,Thriller
257932,Fantasy
257932,Animation
762968,Comedy
762968,Thriller
762968,Romance
19423,Comedy
19423,Romance
13192,Fantasy
13192,Music
80280,Horror
210726,Comedy
210726,Romance
11293,Comedy
11293,Crime
11293,Drama
10435,Drama
9031,Action
9031,Adventure
9031,Comedy
40700,Drama
40700,Romance
10651,Action
10651,Crime
10651,Thriller
452832,Thriller
452832,Mystery
452832,Drama
283235,Drama
392207,Thriller
392207,Crime
392207,Mystery
567006,Animation
567006,Drama
567006,Action
567006,Science Fiction
464504,Comedy
13678,Adventure
13678,Drama
13678,Documentary
788929,Drama
788929,Fantasy
788929,Horror
651571,Science Fiction
651571,Action
651571,Horror
10139,History
10139,Drama
1003580,Animation
1003580,Action
1003580,Science Fiction
288987,Drama
288987,Romance
780,Drama
780,History
953654,Comedy
953654,Animation
953654,Family
913205,Animation
913205,Action
913205,Comedy
51999,Drama
51999,Science Fiction
51999,Romance
977013,Horror
977013,Thriller
977013,Mystery
514619,Comedy
514619,Romance
760873,Science Fiction
760873,Thriller
120852,Thriller
120852,Horror
188761,Drama
188761,Thriller
188761,History
89623,Animation
89623,Family
89623,Adventure
89623,Drama
2787,Thriller
2787,Science Fiction
2787,Action
11975,Drama
11975,Crime
11975,Thriller
13655,Music
13655,Comedy
13655,Drama
13655,Romance
13655,Family
13655,TV Movie
711,Drama
711,History
79433,Animation
79433,Adventure
79433,Fantasy
722778,Drama
785545,Animation
785545,Comedy
785545,Family
1715,Drama
41586,Action
41586,Comedy
41586,Crime
1219926,Animation
1219926,Comedy
1219926,TV Movie
1211716,Animation
1211716,Comedy
13360,Action
13360,Fantasy
13360,Adventure
8090,Thriller
8090,Crime
8090,Mystery
8090,Drama
8090,Horror
517991,Drama
517991,History
517991,Thriller
192132,Drama
13122,Horror
13122,Comedy
8852,Horror
168903,Animation
168903,Family
155242,Drama
155242,Romance
9427,Comedy
583132,Horror
19025,Comedy
19025,Horror
19025,Thriller
21629,Comedy
896536,Fantasy
896536,Adventure
628922,Thriller
628922,Drama
577,Drama
577,Comedy
577,Crime
64639,Drama
64639,Thriller
387820,Romance
387820,Drama
16538,Comedy
16538,Romance
955496,Action
955496,Crime
955496,Thriller
13154,Action
13154,Comedy
13154,Crime
11676,Comedy
11676,Crime
7219,Horror
627290,Horror
290751,Thriller
290751,Mystery
290751,Crime
8665,Drama
8665,History
8665,Thriller
8665,Mystery
8665,War
696002,Action
696002,Crime
696002,Thriller
5967,Drama
5967,Romance
505746,Action
505746,Comedy
1099413,Comedy
1099413,Drama
28794,Horror
28794,Mystery
11026,Horror
121875,Comedy
121875,Drama
121875,Mystery
121875,Thriller
1004255,Comedy
38843,Comedy
38843,Family
537116,Drama
537116,Music
20763,Drama
801,Comedy
801,Drama
801,War
408266,Action
408266,Drama
33320,Animation
33320,Drama
33320,Romance
33320,Fantasy
656663,Comedy
656663,Documentary
467660,Horror
467660,Thriller
1061855,Animation
1061855,Adventure
1061855,Comedy
1061855,Family
2654,Horror
2654,Mystery
2654,Fantasy
1647,Action
1647,Thriller
979097,Drama
50357,Horror
50357,Thriller
50357,Science Fiction
1001736,Comedy
1001736,Drama
1403003,Comedy
1403003,Music
647117,Drama
647117,Romance
83,Drama
83,Thriller
83,Horror
457335,Action
457335,Comedy
532444,Romance
532444,Drama
535845,Drama
18881,Animation
18881,Crime
18881,Action
18881,Thriller
13368,Comedy
13368,Music
13368,Romance
132363,Drama
1388241,Drama
1388241,Family
931,Thriller
931,Drama
931,Horror
615667,Drama
615667,Music
402298,Drama
402298,History
8881,Drama
8881,History
8881,War
12889,Animation
12889,Comedy
12889,Science Fiction
12889,TV Movie
18238,Horror
18238,Comedy
1377,Comedy
1377,Romance
1148663,Crime
1148663,Drama
1148663,History
842544,Crime
842544,Action
842544,Drama
1537,Thriller
1537,Action
1537,Drama
1968,Comedy
1968,Drama
1968,Romance
629078,Animation
629078,Family
629078,Romance
629078,War
94901,Drama
2103,Drama
2103,Science Fiction
2103,Mystery
36362,Drama
36362,History
12403,Thriller
12403,Mystery
12403,Adventure
462677,Animation
462677,Adventure
462677,Fantasy
462677,Family
422803,Family
422803,Animation
422803,Adventure
422803,Comedy
792358,Crime
792358,Thriller
792358,Drama
10535,Comedy
10535,Action
10723,Comedy
10723,Crime
10723,Action
651070,Drama
651070,Thriller
651070,Mystery
14729,Western
14729,Action
455,Comedy
455,Drama
455,Romance
295693,Animation
295693,Comedy
295693,Family
1036956,Action
1036956,Adventure
1036956,Animation
1082063,Horror
1082063,Mystery
18377,Drama
18377,Comedy
18377,Romance
7342,Horror
7342,Drama
7342,TV Movie
878508,Horror
487672,Science Fiction
487672,Animation
487672,Action
16391,Drama
10197,Drama
10197,Music
10197,Romance
532710,Horror
532710,Science Fiction
532710,Thriller
1884,Adventure
1884,Family
1884,Fantasy
1884,Science Fiction
1884,TV Movie
396398,Comedy
396398,Drama
485942,Animation
485942,Action
485942,Science Fiction
97434,Comedy
97434,Crime
11198,Action
11198,Adventure
11198,Comedy
11198,Romance
1722,Drama
1722,Romance
1722,War
923597,Action
923597,Crime
923597,Thriller
519010,Drama
658760,Romance
658760,Comedy
548473,Horror
548473,Science Fiction
548473,Mystery
521007,Comedy
521007,Science Fiction
521007,Romance
864873,Thriller
864873,Drama
864873,Horror
442065,Drama
442065,Action
442065,War
180863,Drama
180863,Comedy
180863,Crime
14746,Action
14695,Crime
14695,Drama
736069,Animation
736069,War
736069,Science Fiction
428288,Fantasy
428288,Adventure
428288,Animation
428288,Drama
428288,Science Fiction
340613,Drama
586,Comedy
586,Drama
64689,Crime
64689,Thriller
9642,Family
9642,Animation
9642,Comedy
9642,Adventure
1417397,Drama
432870,Adventure
432870,Drama
432870,Family
15515,Action
15515,Adventure
15515,Family
15515,Fantasy
8457,Comedy
3513,Action
3513,War
3513,Adventure
3513,History
458,Drama
458,Comedy
458,Romance
14903,Animation
14903,Family
14903,Adventure
44639,Documentary
44639,Crime
1580,Thriller
1580,Crime
1580,Drama
1939,Drama
1939,Mystery
852448,Crime
852448,Thriller
940241,Action
940241,Thriller
940241,Drama
457712,Action
457712,Horror
457712,Comedy
13595,Comedy
13595,Crime
13595,Music
1368337,Drama
570595,Drama
570595,Romance
522,Comedy
522,Drama
522,History
15005,Drama
15005,History
277355,Thriller
277355,Action
1081313,Romance
1081313,Drama
43641,Animation
43641,Action
9416,Comedy
9416,Action
9416,Crime
54186,Drama
54186,Thriller
54186,Mystery
340945,Action
340945,War
39486,Drama
351964,Drama
351964,Comedy
351964,Romance
284274,Adventure
284274,Animation
284274,Action
1156255,Action
1156255,Thriller
1156255,Mystery
664341,Thriller
502682,Romance
502682,Comedy
502682,Drama
438347,Romance
438347,Comedy
579831,War
579831,Drama
579831,History
1061422,Horror
1061422,Crime
1061422,Mystery
1061422,Thriller
1061422,Drama
1030588,Animation
1030588,Fantasy
1030588,Comedy
1030588,Drama
1030588,Family
84175,Drama
84175,Fantasy
470,Drama
470,Crime
470,Thriller
334517,War
334517,Drama
334517,Thriller
1494,Action
1494,Drama
1494,Fantasy
62204,Adventure
62204,Drama
24452,Horror
24452,Comedy
24452,Fantasy
977331,Adventure
977331,Comedy
722798,Science Fiction
722798,Drama
211387,Action
211387,Adventure
211387,Science Fiction
211387,Fantasy
79379,Fantasy
79379,Animation
79379,Action
79379,Comedy
79379,Family
31586,Comedy
31586,Family
31586,Fantasy
845844,Science Fiction
845844,Action
845844,Thriller
601165,Thriller
601165,Action
459616,Comedy
459616,Fantasy
459616,Adventure
1267729,Animation
1267729,Family
59429,Horror
59429,Thriller
461992,Drama
461992,Horror
461992,Romance
461992,Science Fiction
297021,Comedy
297021,Fantasy
297021,Romance
68924,Drama
21453,Animation
21453,Action
21453,Fantasy
21453,Horror
466622,Action
466622,Thriller
51200,War
10326,Adventure
10326,Fantasy
10326,Drama
10326,Science Fiction
10326,Romance
1388232,Comedy
1388232,Adventure
1388232,TV Movie
1227136,Drama
1227136,Crime
1146148,Horror
1146148,Thriller
741126,Drama
611812,Romance
27088,Comedy
20077,Animation
20077,Action
20077,Fantasy
20077,Mystery
20077,Science Fiction
35052,Drama
35052,Mystery
35052,Thriller
1009263,Romance
1009263,Thriller
11712,Drama
11712,Action
11712,Comedy
573164,Animation
573164,Comedy
573164,Adventure
573164,Family
465603,Romance
465603,Drama
39862,Horror
8092,Drama
9091,Action
9091,Drama
9091,Thriller
350725,Comedy
350725,Science Fiction
807196,Drama
807196,Thriller
171587,Romance
171587,Drama
171587,Comedy
1155605,Comedy
1155605,Drama
391707,Crime
391707,Drama
391707,Thriller
382581,Family
382581,Animation
19673,Science Fiction
19673,Adventure
19673,Comedy
544581,Romance
433249,Science Fiction
606234,Science Fiction
606234,Drama
606234,Fantasy
606234,Thriller
79082,Animation
79082,Adventure
171,Comedy
171,Romance
171,Drama
39266,Documentary
10243,Adventure
10243,Drama
768,Horror
768,Mystery
768,Thriller
714676,Thriller
714676,Drama
37950,Drama
37950,Romance
335791,Drama
335791,Thriller
821,Drama
821,History
8012,Comedy
8012,Thriller
8012,Crime
470114,Action
470114,Science Fiction
470114,Thriller
470114,Mystery
11159,Drama
10098,Comedy
10098,Drama
44731,Action
44731,Animation
44731,Adventure
44731,Comedy
178,Action
72207,Comedy
72207,Romance
615952,Drama
11537,Action
11537,Comedy
345923,Mystery
345923,Thriller
345923,Drama
56906,Horror
56906,Thriller
9087,Comedy
9087,Drama
9087,Romance
26127,Action
9824,Adventure
9824,Fantasy
9824,Action
9824,Comedy
9824,Science Fiction
973912,Comedy
579496,Drama
579496,History
1205036,Romance
37414,Crime
37414,Drama
37414,Thriller
25539,Action
25539,Adventure
25539,Comedy
25539,Crime
10127,Comedy
10127,Horror
10127,Science Fiction
9012,Comedy
9012,Documentary
27769,Horror
27769,TV Movie
34942,Family
34942,Adventure
34942,Animation
1413733,Action
1413733,Thriller
1413733,Drama
851925,Western
851925,Action
102468,Action
102468,Horror
102468,Fantasy
148265,Fantasy
168705,Fantasy
168705,Horror
11553,Drama
11553,Romance
1985,Drama
1985,Mystery
1985,Thriller
594718,Science Fiction
594718,Drama
594718,Horror
833097,Romance
833097,Comedy
833097,Family
335778,Action
335778,Adventure
335778,Drama
335778,Fantasy
37627,Science Fiction
37627,Fantasy
37627,Family
37627,Music
30431,Drama
30431,History
3109,Romance
3109,Comedy
3109,Drama
10720,Comedy
10720,Romance
1358820,Music
10854,Fantasy
10854,Horror
9805,Comedy
9805,Science Fiction
9805,Adventure
244458,Comedy
244458,Crime
244458,Horror
244458,Fantasy
10576,Horror
10576,Mystery
10576,Thriller
520466,Horror
520466,Action
520466,Science Fiction
520466,TV Movie
9417,Action
9417,Adventure
9417,Comedy
834742,Romance
834742,Drama
12561,Action
12561,Science Fiction
12561,Horror
318917,Comedy
449132,Drama
449132,Romance
11172,Comedy
11172,Music
11172,Romance
50022,Comedy
50022,Crime
50022,Mystery
599281,Thriller
599281,Horror
599281,Drama
11830,Comedy
12699,Horror
12699,Fantasy
12699,Science Fiction
9872,Science Fiction
9872,Adventure
9872,Family
286554,Romance
286554,Comedy
290762,Comedy
290762,Drama
1015957,Horror
1015957,Thriller
1015957,Western
157845,Crime
157845,Drama
38157,Horror
38157,Fantasy
11897,Western
10653,Comedy
10653,Romance
5241,Drama
5241,Romance
12627,Drama
12094,Action
12094,Comedy
12094,Documentary
211954,Comedy
211954,Drama
595172,Animation
595172,Adventure
20532,Drama
3591,Adventure
3591,Fantasy
36108,Comedy
36108,Drama
505706,Crime
505706,Thriller
24264,Action
24264,Adventure
24264,Fantasy
334564,Comedy
334564,Drama
284276,Drama
50126,TV Movie
50126,Drama
50126,Fantasy
16643,Comedy
16643,Drama
16643,Romance
17124,Crime
17124,Drama
17124,Mystery
13761,Animation
13761,Family
13761,Adventure
13761,Romance
452073,Romance
376812,Drama
376812,Action
376812,Romance
1026563,Drama
1026563,Horror
40508,Family
40508,Adventure
40508,Action
40508,Comedy
473,Mystery
473,Drama
473,Thriller
25508,Mystery
25508,Horror
25508,Romance
2069,Comedy
2069,Crime
542417,Drama
542417,Crime
542417,History
542417,Romance
4415,Crime
4415,Drama
4415,History
4415,Romance
450636,Drama
450636,Romance
53064,Animation
53064,Drama
53064,Horror
53064,Romance
569151,Drama
5137,Mystery
5137,Action
5137,Thriller
5137,Science Fiction
5137,Adventure
115782,Drama
115782,History
859,Drama
859,Romance
109421,Thriller
109421,Crime
109421,Drama
21705,Family
21705,Animation
934641,Thriller
934641,Crime
934641,Drama
1058537,Horror
1058537,Action
1058537,Fantasy
1058537,Adventure
887580,Drama
887580,Romance
70587,Comedy
70587,Family
70587,Mystery
70587,TV Movie
1002315,Comedy
1002315,Adventure
1091393,Drama
475946,Action
475946,Animation
475946,Science Fiction
1035369,Romance
1035369,Drama
1035369,Music
4708,War
4708,Drama
4708,History
94727,Documentary
298115,Animation
298115,Family
298115,Adventure
298115,Comedy
298115,Fantasy
972433,Drama
972433,History
975120,Comedy
975120,Family
401905,Drama
401905,Science Fiction
401905,Thriller
381902,Action
381902,Adventure
381902,Fantasy
81671,Drama
81671,Thriller
523781,Drama
523781,Romance
454458,Animation
454458,Music
454458,Family
454458,Comedy
13531,Music
13531,Comedy
13531,Drama
9287,Western
9287,Comedy
9287,Romance
451644,Fantasy
451644,Adventure
17108,Action
17108,Adventure
17108,Comedy
5916,Action
5916,Crime
5916,Thriller
5910,Crime
5910,Drama
13665,Comedy
13665,Drama
13665,Romance
1189198,Fantasy
1189198,Comedy
581032,Drama
581032,Western
581032,Adventure
471413,Romance
471413,Drama
10891,Action
10891,Comedy
10891,Horror
10891,Western
811050,Family
811050,Fantasy
811050,Comedy
25189,Comedy
25189,Drama
25189,Romance
76804,Comedy
76804,Horror
76804,Mystery
19405,Family
19405,Animation
2255,Comedy
2255,Drama
2255,Romance
875279,Action
875279,Science Fiction
10493,Thriller
10493,Horror
513268,Horror
513268,Thriller
513268,Mystery
421,Adventure
421,Comedy
421,Drama
12201,Crime
12201,Drama
12201,Mystery
12201,Thriller
668742,Comedy
668742,Family
604872,Action
604872,Adventure
34295,Animation
34295,Fantasy
34295,Adventure
2114,Adventure
2114,Action
2114,Fantasy
2114,Science Fiction
2114,Thriller
2114,Romance
2114,Animation
722913,Drama
722913,Romance
606625,Horror
606625,Thriller
9446,Comedy
9446,Family
1035806,Action
1035806,Crime
1035806,Thriller
1093971,Drama
11456,Thriller
11456,Crime
11456,Mystery
408648,Adventure
408648,Action
408648,Animation
408648,Science Fiction
408648,Comedy
10782,Action
10782,Drama
10782,Mystery
10782,Thriller
10782,Crime
849236,Comedy
849236,Adventure
849236,Action
51763,Drama
51763,History
21519,Comedy
21519,Action
21519,Adventure
3766,Mystery
3766,Crime
3766,Thriller
429200,Crime
429200,Thriller
993729,Animation
993729,Comedy
993729,TV Movie
498248,Adventure
498248,Family
498248,Drama
20857,Drama
16211,Western
14008,Family
14008,Comedy
14008,Drama
435800,Adventure
435800,Fantasy
435800,Action
25059,Adventure
25059,Comedy
25059,Drama
25059,Family
3870,Drama
3870,History
889699,Crime
889699,Drama
889699,Thriller
507903,Romance
507903,Comedy
507903,Drama
441909,Action
441909,Adventure
441909,Thriller
449563,Comedy
449563,Fantasy
449563,Romance
39256,Action
39256,Science Fiction
39256,Thriller
77953,Comedy
787761,Horror
84348,Thriller
84348,Horror
31439,Drama
31439,Romance
31439,War
26170,Action
26170,Crime
26170,Drama
26170,Thriller
8870,Thriller
8870,Action
8870,Science Fiction
661791,Drama
661791,Horror
80794,Thriller
80794,Horror
80794,Comedy
560527,Fantasy
560527,Comedy
560527,Action
59457,Romance
59457,Science Fiction
8859,Comedy
8859,Romance
576920,Romance
576920,Adventure
576920,Drama
576920,Family
50724,Romance
50724,Drama
303903,Animation
303903,Family
303903,Adventure
303903,Action
303903,Comedy
303903,Drama
1210732,Comedy
1210732,Thriller
953713,Drama
953713,Romance
532814,Drama
532814,Horror
532814,Thriller
532814,TV Movie
21733,Action
21733,Comedy
21733,Romance
28176,Drama
20770,Comedy
20770,Romance
471014,Action
471014,Crime
471014,Thriller
9040,Crime
9040,Drama
716612,Drama
716612,History
4495,Drama
4495,Fantasy
848123,Action
848123,Thriller
848123,Crime
848123,Drama
636173,Comedy
636173,Drama
11835,Action
11835,Crime
11835,Drama
11835,Thriller
301804,Drama
301804,Fantasy
301804,Horror
301804,Thriller
872976,Animation
872976,Adventure
872976,Fantasy
15873,War
15873,Action
1159559,Horror
1159559,Mystery
720026,Horror
10990,Drama
10990,Mystery
10990,Thriller
10990,Crime
505954,Action
505954,Drama
505954,History
505954,War
122081,Drama
122081,Crime
427900,Comedy
427900,Drama
427900,Romance
41180,Drama
41180,TV Movie
695727,Action
695727,Adventure
695727,Fantasy
11133,Horror
11133,Thriller
1143183,Drama
1143183,Romance
1143183,Science Fiction
13350,Animation
13350,Family
13350,TV Movie
13350,Mystery
13350,Fantasy
562600,Romance
562600,Comedy
33583,History
33583,Drama
33583,Comedy
10498,Action
10498,Crime
10498,Thriller
30974,Action
30974,Thriller
30974,Horror
23742,Action
23742,Comedy
23742,Crime
7516,Action
7516,Comedy
7516,Crime
7516,Thriller
462919,Comedy
462919,Drama
462919,Romance
831982,Documentary
177,Comedy
177,Drama
326215,Animation
326215,Adventure
326215,Comedy
326215,Family
14943,Action
14943,Comedy
14943,Crime
10207,Romance
10207,Drama
452558,Crime
452558,Action
452558,Adventure
452558,Thriller
84332,Comedy
84332,Romance
84332,Science Fiction
31967,Action
31967,Adventure
31967,Animation
31967,Horror
728754,Animation
728754,Family
728754,Science Fiction
728754,Adventure
618851,Animation
618851,Action
618851,Fantasy
30675,Science Fiction
30675,Animation
30675,Action
30675,Fantasy
13995,Action
13995,Adventure
13995,Science Fiction
13995,War
314385,Drama
314385,Romance
1201015,Comedy
1201015,Drama
869250,Documentary
680593,Horror
680593,Drama
680593,Mystery
471831,Romance
315064,Comedy
315064,Animation
315064,Adventure
315064,Family
4959,Action
4959,Thriller
4959,Drama
4959,Crime
4959,Adventure
4959,Mystery
397520,Drama
397520,Family
397520,TV Movie
4474,Comedy
4474,Science Fiction
4474,Romance
631132,Animation
631132,Adventure
631132,Action
631132,Fantasy
37141,Drama
37141,Thriller
1072371,Comedy
1072371,Science Fiction
1072371,Drama
24787,Animation
24787,Family
24787,TV Movie
24787,Mystery
24787,Comedy
302688,Romance
302688,Comedy
21348,Fantasy
21348,Adventure
21348,Animation
21348,Family
102362,Thriller
102362,Action
102362,Crime
102362,Drama
42987,Drama
1075335,Horror
1075335,Crime
1075335,Thriller
1014209,Drama
1014209,Comedy
27983,Comedy
878375,Drama
630566,Music
630566,Drama
630566,Romance
744114,Drama
744114,Romance
21724,Music
21724,Comedy
21724,Action
99099,Horror
99099,Drama
1007427,Action
1007427,Thriller
1007427,Crime
617762,Drama
617762,History
617762,Comedy
49012,Comedy
49012,Romance
1879,Drama
1879,Romance
1082707,Documentary
408355,Fantasy
408355,Animation
408355,Family
8952,Comedy
8952,Crime
8952,Drama
8952,Romance
9573,Thriller
9573,Crime
9573,Action
9573,Mystery
3078,Comedy
3078,Romance
11894,Comedy
11894,Drama
11894,Family
11894,Romance
14047,Drama
11597,Family
11597,Fantasy
11597,Comedy
11597,Science Fiction
875828,Crime
875828,Drama
11503,Horror
11503,Thriller
831410,Thriller
831410,Horror
831410,Comedy
831410,TV Movie
348892,Comedy
348892,Drama
348892,Action
49096,Drama
49096,Romance
49096,Horror
27585,Drama
506,Thriller
506,Mystery
506,Romance
506,Drama
792678,Thriller
792678,Mystery
792678,Science Fiction
13168,Comedy
603603,History
603603,Drama
97006,Drama
604362,Action
604362,Comedy
16553,Comedy
16553,Romance
35558,Romance
35558,Comedy
35558,TV Movie
35558,Music
396,Drama
818648,Romance
818648,Comedy
40394,Drama
40394,War
9264,Thriller
9264,Drama
21448,Animation
21448,Family
21448,Comedy
938157,Drama
938157,Romance
52208,Thriller
52208,Action
52208,Comedy
11090,Comedy
2246,Thriller
9208,Action
9208,Adventure
9208,Thriller
11966,Comedy
11966,Family
11966,Science Fiction
11966,Drama
508138,Thriller
508138,Crime
508138,Action
481880,Drama
481880,Crime
7515,Drama
7515,Romance
1136423,Family
1136423,Drama
15067,Action
15067,Adventure
15067,Comedy
15067,Western
33016,Horror
33016,Thriller
285812,Family
285812,Animation
285812,Adventure
285812,Fantasy
285812,Comedy
285812,Science Fiction
