adult,movie_id,original_language,popularity,revenue,runtime,status,title,vote_average,vote_count,genre,lang,company_name,movie_country,release_year
False,112160,fr,73.437,0,85,Released,Sexual Chronicles of a French Family,5.4,356,Comedy,French,Toloda,FR,2012
False,310,en,73.429,484600000,101,Released,Bruce Almighty,6.716,10767,Fantasy,English,Pit Bull Productions,US,2003
False,45243,en,73.358,586764305,102,Released,The Hangover Part II,6.485,10536,Comedy,English,Legendary Pictures,US,2011
False,1114738,en,73.329,0,96,Released,Boneyard,5.624,97,Action,English,Avail Entertainment,US,2024
False,1359227,en,73.25,0,44,Released,LEGO Marvel Avengers: Mission Demolition,6.8,63,Animation,English,Atomic Cartoons,US,2024
False,259316,en,73.243,809342332,132,Released,Fantastic Beasts and Where to Find Them,7.319,18852,Fantasy,English,Heyday Films,GB,2016
False,884605,en,73.207,83000000,104,Released,No Hard Feelings,6.8,3137,Comedy,English,Excellent Cadaver,US,2023
False,68721,en,73.195,1215577205,130,Released,Iron Man 3,6.9,22299,Action,English,Marvel Studios,US,2013
False,720321,en,73.161,0,93,Released,Breathe,5.8,181,Action,English,Thunder Road,US,2024
False,82675,en,73.044,376100000,91,Released,Taken 2,6.361,6684,Action,English,EuropaCorp,US,2012
False,1078374,zh,73.025,0,102,Released,Suffocating Love,6.4,4,Romance,Mandarin,Third Man Entertainment,TW,2024
False,381284,en,73.003,235957472,127,Released,Hidden Figures,8.1,9789,Drama,English,Fox 2000 Pictures,US,2016
False,37135,en,73.003,448200000,88,Released,Tarzan,7.4,6817,Family,English,Walt Disney Pictures,US,1999
False,1207830,en,72.963,664443,89,Released,Gracie & Pedro: Pets to the Rescue,6.4,73,Animation,Danish,Second Chance Productions,CA,2024
False,11970,en,72.884,252712101,93,Released,Hercules,7.5,7461,Animation,English,Walt Disney Pictures,US,1997
False,14574,en,72.88,20416563,94,Released,The Boy in the Striped Pyjamas,7.831,7207,Drama,English,BBC Film,GB,2008
False,32657,en,72.821,226497209,118,Released,Percy Jackson & the Olympians: The Lightning Thief,6.212,7495,Adventure,English,1492 Pictures,CA,2010
False,77338,fr,72.774,426590315,113,Released,The Intouchables,8.3,17367,Drama,English,Gaumont,FR,2011
False,6977,en,72.75,171627166,122,Released,No Country for Old Men,7.943,12133,Crime,English,Miramax,US,2007
False,329505,it,72.602,0,88,Released,Lola's Secret,7.3,58,Drama,Italian,Geo Film,IT,1984
False,284052,en,72.514,676343174,115,Released,Doctor Strange,7.42,22267,Action,English,Marvel Studios,US,2016
False,949,en,72.477,187400000,170,Released,Heat,7.9,7388,Crime,English,Warner Bros. Pictures,US,1995
False,857,en,72.445,481840909,169,Released,Saving Private Ryan,8.219,15990,Drama,Czech,DreamWorks Pictures,US,1998
False,19913,en,72.396,60781545,95,Released,(500) Days of Summer,7.292,10232,Comedy,English,Fox Searchlight Pictures,US,2009
False,585511,en,72.352,0,105,Released,Luck,7.788,1743,Animation,English,Skydance Animation,US,2022
False,930600,en,72.296,0,112,Released,The Deliverance,6.107,449,Horror,English,Tucker Tooley Entertainment,US,2024
False,959098,fr,72.279,21719459,100,Released,Autumn and the Black Jaguar,6.5,119,Adventure,French,Mai Juin Productions,CA,2024
False,62835,en,72.227,71508440,108,Released,Colombiana,6.632,2618,Action,English,A.J.O.Z. Films,US,2011
False,26338,fr,72.071,3885642,99,Released,Romance,5.5,260,Drama,English,CB Films,FR,1999
False,927342,ta,72.065,0,169,Released,Amaran,7.2,28,Action,Tamil,Raajkamal Films International,IN,2024
False,670,ko,71.952,17500000,120,Released,Oldboy,8.255,8792,Drama,Korean,Show East,KR,2003
False,1279947,en,71.932,0,116,Released,Sunray: Fallen Soldier,5.5,3,Action,English,Sunray Productions,GB,2025
False,57800,en,71.859,877244782,88,Released,Ice Age: Continental Drift,6.379,7619,Animation,English,Blue Sky Studios,US,2012
False,4951,en,71.744,53478166,97,Released,10 Things I Hate About You,7.6,8191,Comedy,English,Mad Chance,US,1999
False,948549,en,71.657,12778225,104,Released,Love Lies Bleeding,6.558,677,Romance,English,Film4 Productions,US,2024
False,257344,en,71.652,244900000,106,Released,Pixels,5.7,7570,Action,English,Columbia Pictures,US,2015
False,677179,en,71.634,275300000,116,Released,Creed III,7.1,2567,Drama,English,Metro-Goldwyn-Mayer,US,2023
False,640,en,71.603,352114312,141,Released,Catch Me If You Can,8.0,15789,Drama,English,Parkes/MacDonald Productions,US,2002
False,47971,en,71.51,346118277,107,Released,xXx: Return of Xander Cage,6.137,8908,Action,English,Rox Productions,US,2017
False,10402,en,71.499,92938755,88,Released,Deuce Bigalow: Male Gigolo,5.976,1410,Comedy,English,Quinta Communications,US,1999
False,600,en,71.36,46357676,117,Released,Full Metal Jacket,8.1,10587,Drama,English,Natant,US,1987
False,107257,en,71.253,0,110,Released,A Perfect Ending,6.2,122,Drama,English,Soul Kiss Films,US,2012
False,838209,ko,71.05,97974828,134,Released,Exhuma,7.5,446,Mystery,Korean,Showbox,KR,2024
False,188161,en,70.992,86400000,116,Released,A Million Ways to Die in the West,6.046,4107,Comedy,English,RGB Media,US,2014
False,76492,en,70.933,358375603,91,Released,Hotel Transylvania,6.958,8671,Animation,English,Columbia Pictures,US,2012
False,270946,en,70.921,373515621,92,Released,Penguins of Madagascar,6.527,4194,Family,English,DreamWorks Animation,US,2014
False,350,en,70.87,326706115,109,Released,The Devil Wears Prada,7.4,12121,Drama,English,Fox 2000 Pictures,US,2006
False,9023,en,70.803,122563539,83,Released,Spirit: Stallion of the Cimarron,7.692,4600,Animation,Spanish,DreamWorks Animation,US,2002
False,338953,en,70.783,407200000,142,Released,Fantastic Beasts: The Secrets of Dumbledore,6.6,4565,Fantasy,English,Warner Bros. Pictures,US,2022
False,13186,en,70.72,0,96,Released,Wrong Turn 2: Dead End,6.117,1398,Horror,English,20th Century Fox,US,2007
False,277834,en,70.713,690860472,107,Released,Moana,7.6,12764,Adventure,English,Walt Disney Pictures,US,2016
False,44214,en,70.708,329398046,109,Released,Black Swan,7.7,14569,Drama,English,Fox Searchlight Pictures,US,2010
False,1924,en,70.7,300500000,143,Released,Superman,7.14,3861,Science Fiction,English,Dovemead Films,US,1978
False,578,en,70.697,470653000,124,Released,Jaws,7.7,10567,Horror,English,The Zanuck/Brown Company,US,1975
False,420809,en,70.693,491730089,119,Released,Maleficent: Mistress of Evil,7.303,6147,Family,English,Walt Disney Pictures,US,2019
False,19173,es,70.656,0,102,Released,Diary of a Nymphomaniac,5.623,318,Drama,Spanish,Filmax,ES,2008
False,341174,en,70.649,381545846,118,Released,Fifty Shades Darker,6.483,7637,Drama,English,Universal Pictures,US,2017
False,8920,en,70.641,200800000,80,Released,Garfield,5.715,4023,Comedy,English,Davis Entertainment,US,2004
False,545609,en,70.574,0,116,Released,Extraction,7.318,6112,Action,Bengali,AGBO,US,2020
False,333339,en,70.54,607274134,140,Released,Ready Player One,7.593,15753,Adventure,English,Amblin Entertainment,US,2018
False,310131,en,70.529,40423945,92,Released,The Witch,7.0,7040,Horror,English,Very Special Projects,US,2016
False,140300,en,70.515,521170825,95,Released,Kung Fu Panda 3,6.9,6097,Action,English,DreamWorks Animation,US,2016
False,89,en,70.484,474171806,127,Released,Indiana Jones and the Last Crusade,7.8,10211,Adventure,Arabic,Paramount Pictures,US,1989
False,82690,en,70.413,471222889,101,Released,Wreck-It Ralph,7.342,12362,Family,English,Walt Disney Animation Studios,US,2012
False,796,en,70.381,76347426,98,Released,Cruel Intentions,6.8,3286,Drama,English,Columbia Pictures,US,1999
False,8871,en,70.342,345800000,104,Released,How the Grinch Stole Christmas,6.8,7659,Family,English,Universal Pictures,US,2000
False,1120911,en,70.321,9802525,109,Released,Saturday Night,6.908,157,Comedy,English,Columbia Pictures,US,2024
False,564,en,70.294,415885488,124,Released,The Mummy,6.938,9149,Adventure,English,Alphaville Films,US,1999
False,614409,en,70.261,0,115,Released,To All the Boys: Always and Forever,7.536,1926,Romance,English,Awesomeness Films,US,2021
False,1025596,en,70.19,0,98,Released,Blood for Dust,5.8,55,Action,English,Nickel City Pictures,US,2024
False,718930,en,70.185,239300000,126,Released,Bullet Train,7.445,6368,Action,Japanese,87North Productions,US,2022
False,1495,en,70.145,218100001,144,Released,Kingdom of Heaven,6.972,4343,Drama,Arabic,Scott Free Productions,US,2005
False,335787,en,70.13,407141258,116,Released,Uncharted,6.925,6062,Action,English,Columbia Pictures,US,2022
False,345,en,70.116,162100000,159,Released,Eyes Wide Shut,7.484,6274,Drama,English,Warner Bros. Pictures,GB,1999
False,2105,en,70.004,235483004,95,Released,American Pie,6.586,7722,Comedy,English,Universal Pictures,US,1999
False,108450,it,69.929,0,86,Released,The Smile of the Fox,5.6,38,Thriller,Italian,Dania Film,IT,1992
False,1151534,es,69.922,0,109,Released,Nowhere,7.364,1387,Thriller,Spanish,Rock & Ruz,ES,2023
False,286217,en,69.883,631058917,141,Released,The Martian,7.688,19893,Drama,English,Genre Films,US,2015
False,8363,en,69.846,170800000,113,Released,Superbad,7.3,7377,Comedy,English,Columbia Pictures,US,2007
False,109428,en,69.825,99010045,91,Released,Evil Dead,6.6,4639,Horror,English,TriStar Pictures,US,2013
False,10195,en,69.76,449326618,115,Released,Thor,6.77,21259,Adventure,English,Marvel Studios,US,2011
False,232672,en,69.747,128000000,117,Released,Blended,6.879,3547,Comedy,English,GulfStream Pictures,US,2014
False,4248,en,69.713,141220678,82,Released,Scary Movie 2,5.805,4685,Comedy,English,Brad Grey Pictures,CA,2001
False,1154215,fr,69.682,1359330,99,Released,Elyas,6.187,75,Action,French,Récifilms,FR,2024
False,24021,en,69.665,698491347,124,Released,The Twilight Saga: Eclipse,6.2,8791,Adventure,English,Summit Entertainment,US,2010
False,70981,en,69.658,403354469,124,Released,Prometheus,6.6,12354,Science Fiction,Gaelic,Dune Entertainment,US,2012
False,242,en,69.649,136766062,162,Released,The Godfather Part III,7.4,6260,Crime,English,Paramount Pictures,US,1990
False,1262983,fr,69.603,0,89,Released,MadS,6.933,82,Horror,French,Les Enfants Terribles,FR,2024
False,1091181,fr,69.569,0,95,Released,Family Pack,5.582,380,Adventure,French,Radar Films,FR,2024
False,381288,en,69.556,278454358,117,Released,Split,7.344,17441,Horror,English,Blinding Edge Pictures,US,2017
False,920,en,69.501,461983149,117,Released,Cars,6.987,14069,Animation,English,Pixar,US,2006
False,181812,en,69.474,1074144248,142,Released,Star Wars: The Rise of Skywalker,6.3,10002,Adventure,English,Lucasfilm Ltd.,US,2019
False,347201,ja,69.435,38362448,95,Released,Boruto: Naruto the Movie,7.5,1574,Adventure,Japanese,Pierrot,JP,2015
False,1190868,en,69.417,0,114,Released,V/H/S/Beyond,6.826,172,Horror,English,Bloody Disgusting,US,2024
False,38575,en,69.397,359126022,140,Released,The Karate Kid,6.537,6037,Action,Mandarin,Jerry Weintraub Productions,US,2010
False,1097870,en,69.39,0,108,Released,Dear Santa,6.4,333,Fantasy,English,Paramount Pictures,US,2024
False,110415,ko,69.366,86758912,127,Released,Snowpiercer,6.906,9601,Action,English,CJ Entertainment,KR,2013
False,1134433,th,69.215,15150000,121,Released,Death Whisperer,7.607,168,Horror,Thai,Minds@Work,TH,2023
False,932086,en,69.198,38235702,182,Released,Horizon: An American Saga - Chapter 1,6.967,430,Western,Mandarin,Territory Pictures,US,2024
False,565770,en,69.17,130788072,128,Released,Blue Beetle,6.721,2678,Action,English,Warner Bros. Pictures,US,2023
False,18240,en,69.128,317400000,108,Released,The Proposal,7.151,6921,Comedy,English,Touchstone Pictures,US,2009
False,420817,en,68.975,1054300000,127,Released,Aladdin,7.097,10103,Adventure,English,Walt Disney Pictures,US,2019
False,9479,en,68.962,75634409,76,Released,The Nightmare Before Christmas,7.8,9642,Fantasy,English,Touchstone Pictures,US,1993
False,73861,sr,68.901,0,104,Released,A Serbian Film,5.5,1994,Crime,Bosnian,Contra Film,RS,2010
False,529203,en,68.642,215905815,95,Released,The Croods: A New Age,7.5,3857,Animation,English,Universal Pictures,US,2020
False,503919,en,68.629,18262464,109,Released,The Lighthouse,7.502,4955,Drama,English,RT Features,US,2019
False,38700,en,68.609,426505244,124,Released,Bad Boys for Life,7.136,8321,Thriller,English,Columbia Pictures,US,2020
False,35,en,68.566,527068851,87,Released,The Simpsons Movie,7.0,8031,Animation,English,Gracie Films,US,2007
False,73723,en,68.465,349305397,86,Released,The Lorax,6.499,3583,Animation,English,Universal Pictures,US,2012
False,744,en,68.429,356830601,110,Released,Top Gun,7.1,8706,Action,English,Paramount Pictures,US,1986
False,124905,en,68.387,524978362,123,Released,Godzilla,6.342,9174,Action,English,Legendary Pictures,US,2014
False,1096342,en,68.362,1781246,95,Released,Beautiful Wedding,5.6,241,Romance,English,Voltage Pictures,US,2024
False,294254,en,68.361,312296056,131,Released,Maze Runner: The Scorch Trials,6.7,10431,Science Fiction,English,Temple Hill Entertainment,US,2015
False,262500,en,68.312,297002527,119,Released,Insurgent,6.361,10020,Action,English,Summit Entertainment,CA,2015
False,785084,en,68.127,55101305,117,Released,The Whale,7.8,3983,Drama,English,A24,US,2022
False,23823,en,68.045,0,91,Released,Wrong Turn 3: Left for Dead,5.7,1164,Horror,English,Constantin Film,US,2009
False,500664,en,68.019,16706680,100,Released,Upgrade,7.5,4427,Action,English,Goalpost Pictures,US,2018
False,338676,en,67.966,2350695,110,Released,Extinction,6.219,680,Action,English,Vaca Films,ES,2015
False,1388808,en,67.894,0,90,Released,Into the Deep,5.375,12,Horror,English,Hillin Entertainment,US,2025
False,1607,en,67.859,17287898,121,Released,A Bronx Tale,7.856,2522,Drama,English,Price Entertainment,US,1993
False,374720,en,67.845,527000000,107,Released,Dunkirk,7.452,16566,War,English,Warner Bros. Pictures,US,2017
False,297762,en,67.799,823970682,141,Released,Wonder Woman,7.2,20029,Action,German,Atlas Entertainment,US,2017
False,785542,en,67.776,3983828,118,Released,The Outrun,6.955,134,Drama,English,BBC Film,GB,2024
False,14161,en,67.714,791217826,158,Released,2012,5.847,11993,Action,Mandarin,Columbia Pictures,US,2009
False,4256,en,67.698,220673217,84,Released,Scary Movie 3,6.0,4103,Comedy,English,Brad Grey Pictures,US,2003
False,900667,ja,67.605,150797338,115,Released,One Piece Film Red,7.2,1029,Animation,Japanese,Toei Animation,JP,2022
False,459003,uk,67.557,17974964,99,Released,Mavka: The Forest Song,7.244,761,Animation,Ukrainian,Animagrad Animation Studio,UA,2023
False,788,en,67.518,441286195,125,Released,Mrs. Doubtfire,7.191,6149,Comedy,English,20th Century Fox,US,1993
False,385128,en,67.489,726229501,143,Released,F9,7.1,7261,Action,English,Original Film,US,2021
False,166426,en,67.396,795900000,128,Released,Pirates of the Caribbean: Dead Men Tell No Tales,6.653,12059,Adventure,English,Walt Disney Pictures,US,2017
False,34851,en,67.39,127200000,107,Released,Predators,6.27,4165,Science Fiction,English,Davis Entertainment,US,2010
False,1211483,en,67.249,0,77,Released,Skal: Fight for Survival,5.401,81,Action,English,Splendid Film,CA,2023
False,98566,en,67.209,485004754,101,Released,Teenage Mutant Ninja Turtles,5.919,6804,Science Fiction,English,Nickelodeon Movies,US,2014
False,1177623,ml,67.138,0,113,Released,Rifle Club,6.2,4,Action,Malayalam,OPM Dream Mill Cinemas,IN,2024
False,476669,en,67.085,125897478,131,Released,The King's Man,6.752,4593,Action,English,Marv,US,2021
False,336843,en,67.028,288175335,143,Released,Maze Runner: The Death Cure,7.096,7852,Science Fiction,English,The Gotham Group,US,2018
False,4011,en,67.027,84554197,92,Released,Beetlejuice,7.379,7703,Fantasy,English,Warner Bros. Pictures,US,1988
False,729165,en,67.013,0,107,Released,Out of Exile,6.3,43,Thriller,English,Through Films,US,2023
False,8392,ja,67.011,41000000,86,Released,My Neighbor Totoro,8.068,8056,Fantasy,Japanese,Studio Ghibli,JP,1988
False,618588,en,67.003,40829138,107,Released,Arthur the King,7.611,725,Adventure,English,Entertainment One,US,2024
False,49444,en,66.98,665692281,91,Released,Kung Fu Panda 2,7.0,7256,Animation,English,DreamWorks Animation,US,2011
False,11836,en,66.974,140161792,87,Released,The SpongeBob SquarePants Movie,7.02,2907,Family,English,Paramount Pictures,US,2004
False,157350,en,66.833,288885818,139,Released,Divergent,6.913,12848,Action,English,Summit Entertainment,US,2014
False,976576,en,66.782,578924,105,Released,Emmanuelle,5.016,31,Drama,French,Rectangle Productions,FR,2024
False,1014590,en,66.766,0,105,Released,Upgraded,7.214,849,Romance,English,GulfStream Pictures,US,2024
False,16859,ja,66.748,4493017,103,Released,Kiki's Delivery Service,7.826,4108,Animation,Japanese,Studio Ghibli,JP,1989
False,339403,en,66.705,226945087,113,Released,Baby Driver,7.448,15809,Action,English,Big Talk Studios,GB,2017
False,360920,en,66.655,508600000,85,Released,The Grinch,6.858,4086,Animation,English,Illumination,US,2018
False,147441,en,66.515,268031828,150,Released,Exodus: Gods and Kings,5.868,4569,Adventure,English,20th Century Fox,US,2014
False,412117,en,66.51,429434163,86,Released,The Secret Life of Pets 2,6.96,3077,Adventure,English,Universal Pictures,US,2019
False,198184,en,66.503,104399548,120,Released,Chappie,6.8,7948,Crime,English,Columbia Pictures,US,2015
False,50646,en,66.459,145079584,118,Released,"Crazy, Stupid, Love.",7.258,8582,Comedy,English,Warner Bros. Pictures,US,2011
False,413846,en,66.445,2,96,Released,1992,6.823,82,Crime,English,Trident Films,US,2024
False,955916,en,66.349,0,107,Released,Lift,6.465,1257,Action,English,Genre Films,US,2024
False,1562,en,66.317,65048725,100,Released,28 Weeks Later,6.6,4381,Horror,English,DNA Films,GB,2007
False,1091267,en,66.299,0,91,Released,The Well,5.7,81,Horror,English,Iperuranio Film,IT,2024
False,1255616,es,66.228,0,90,Released,La Hierba del Diablo,4.0,2,Horror,Spanish,TAKE ONE PRODUCTIONS,CO,2024
False,1155281,zh,66.221,0,145,Released,Creation of the Gods II: Demon Force,0.0,0,Action,Mandarin,上海摩天之眼文化传媒有限公司,CN,2025
