movie_id,lang
164558,Portuguese
164558,English
9622,English
10122,English
889675,English
82682,English
19929,German
19929,English
316154,English
892222,Korean
592867,Japanese
410126,English
410126,Icelandic
410126,Swedish
419446,Spanish
766836,Korean
16867,English
1011679,English
917007,English
948276,French
10021,English
437586,English
1180445,Tagalog
227783,English
12309,English
12309,Japanese
10818,French
916740,English
596,English
11298,English
333354,English
65650,Spanish
65650,English
17835,English
17835,Russian
25623,Japanese
9779,English
9779,Spanish
9779,Greek
9517,English
248504,English
216919,Spanish
11076,English
8874,English
8874,French
8874,Italian
4241,Japanese
1262,English
1030955,Dutch
11583,English
488,English
488,Swahili
985617,English
29850,English
64328,English
33613,Swedish
995746,French
11829,Italian
508586,Korean
12259,Hindi
10679,English
10679,German
147,English
147,French
372343,English
22536,English
22536,French
22536,Korean
5511,French
13682,English
6522,English
1152004,Japanese
10142,English
18573,English
869760,Telugu
995206,Japanese
598331,English
529485,English
529485,Italian
714675,English
714675,Russian
505948,English
245,English
518596,Russian
1020696,English
326446,English
9960,English
289222,English
11033,English
14248,English
11896,English
615469,English
148347,Russian
21575,Arabic
21575,Corsican
21575,French
2061,Danish
2061,Swedish
2061,Serbian
145220,German
145220,English
11708,English
1058638,English
811367,English
24795,English
11170,English
730823,Korean
1032948,English
1032948,Spanish
152742,English
70345,English
48466,English
21972,English
81250,English
438674,English
438674,Spanish
966238,Spanish
966238,English
1398858,Japanese
467012,Indonesian
406761,French
406761,Spanish
406761,English
11521,English
11521,French
11521,Hungarian
5279,English
10768,English
482,English
574060,English
574060,Russian
702,English
36884,English
1262124,English
513576,English
323027,English
10669,English
1232943,Polish
345915,English
17474,English
357786,Japanese
428836,English
527776,Italian
527776,English
527776,Spanish
32528,English
400579,English
405871,Japanese
47533,English
32593,English
2149,English
55241,English
55241,Hindi
16808,Japanese
452251,Korean
1196646,English
325789,English
325789,Spanish
1400383,English
39691,English
12268,English
2331,English
8850,English
76544,Cantonese
76544,English
76544,Mandarin
2362,English
18502,English
16,English
26648,English
1408,English
1408,Spanish
1408,Latin
1408,French
714869,French
10216,English
671043,French
928381,French
804755,English
5000,French
1101734,Japanese
14254,English
952009,Korean
961,No Language
1136418,Tamil
2395,French
2395,Portuguese
22383,Spanish
22383,English
291270,English
445993,English
14139,Spanish
3110,English
144336,English
49527,English
9900,English
9900,Portuguese
16187,English
9421,French
874743,Japanese
1217328,Japanese
9494,English
332,English
332,Norwegian
332,French
332,Spanish
17927,English
9825,English
17529,English
420245,English
420245,Spanish
420245,French
721656,English
12705,English
12705,Spanish
405882,English
24405,English
51929,Japanese
11868,English
43549,English
43549,Spanish
294993,Cantonese
294993,Mandarin
16562,French
16562,German
16562,English
348678,Persian
348678,Swedish
980477,Mandarin
15402,English
1639,English
1639,Portuguese
615658,English
212470,English
82633,English
205022,Hindi
205022,Tamil
126319,French
482150,Japanese
864692,Hindi
8844,English
8844,French
12702,English
862855,Mandarin
862855,English
238751,English
238751,Korean
9975,English
779047,English
734265,English
126337,English
9322,English
9322,French
9322,Italian
1020394,French
1683,Spanish
1683,English
10353,French
254172,English
254172,French
37292,English
396330,English
101173,English
22171,English
1273221,English
817485,Korean
9869,English
1005776,English
44865,Cantonese
44865,Mandarin
44865,Japanese
9288,English
9701,English
4688,English
241843,English
575094,English
57361,Korean
57361,Mandarin
57361,Spanish
10145,English
676727,English
327331,English
336011,English
537055,English
537055,German
537055,Spanish
844398,English
844398,Spanish
842942,English
842942,Spanish
893370,Spanish
893370,English
515357,Spanish
10546,English
10316,English
418078,English
82657,Japanese
82657,English
414420,Korean
44945,English
37034,Mandarin
15849,English
15849,Arabic
15849,French
836454,English
511642,Korean
7979,Portuguese
7979,Pushto
7979,Russian
7979,English
7979,Urdu
3683,English
1224392,Arabic
504827,English
8875,English
1032666,English
345922,English
22611,Japanese
520901,English
520901,French
434203,Catalan
434203,English
7972,English
1142615,English
672741,English
14359,English
9569,English
313108,English
313108,Korean
313108,German
313108,Vietnamese
852401,Korean
329103,Russian
2998,English
470878,English
470878,Portuguese
621587,English
30061,English
30061,Italian
23433,Tagalog
10784,English
10784,French
10784,German
10784,Hebrew
241842,German
241842,Norwegian
241842,English
20533,English
922,Cree
922,English
11916,English
11916,Spanish
399019,English
103117,Italian
411728,English
335117,Korean
887870,Japanese
1094319,English
121824,English
499028,Korean
410119,Cantonese
11257,English
11257,Italian
625,English
625,French
625,Khmer
625,Russian
1419670,English
13121,English
395993,English
337085,English
228970,English
36865,Japanese
15139,English
10787,English
965244,Japanese
9271,English
27740,English
647,Japanese
4946,English
4946,French
4477,English
122857,English
1850,English
46528,English
8491,English
12262,English
843906,English
152088,Japanese
7457,English
1209574,Mandarin
1209574,English
1209574,Malay
482207,Korean
13962,English
4104,English
513434,Japanese
98613,Japanese
11313,English
15080,Japanese
11092,English
17612,English
898994,French
11317,English
651,English
651,Japanese
651,Korean
14003,German
14003,Japanese
11022,Spanish
11022,English
28198,Italian
1400382,English
1067820,Spanish
976293,French
976293,English
969681,English
433310,English
1523,English
1523,French
1523,German
1523,Swahili
276624,Japanese
396806,English
3133,French
3133,English
82424,English
11884,English
111332,English
1000866,French
17335,English
10640,English
965731,Japanese
372751,Japanese
354282,English
10052,Spanish
10052,English
527660,English
1280,Korean
1417421,English
507732,Japanese
6916,English
6916,Italian
1139713,English
316042,English
11563,Cantonese
1271883,Bengali
8011,English
1400288,English
199373,English
5375,English
831405,English
830896,English
523638,English
523638,Mandarin
523638,French
523638,Japanese
4985,English
24253,Swedish
24253,Italian
24253,French
924763,English
743904,English
1403868,Portuguese
15859,Korean
21521,Cantonese
9816,English
17465,English
12254,English
10304,English
571346,English
859235,French
22048,English
12100,Japanese
12100,Navajo
12100,English
220845,English
338,German
11177,English
1019317,Northern Sami
1019317,Swedish
1039659,English
868985,Spanish
547,English
1203484,No Language
29912,English
72197,English
248933,English
248933,German
2789,English
8489,English
8512,English
10366,English
34081,English
506281,English
1024773,English
1024773,Hindi
10150,English
10150,German
10471,English
556803,English
581997,English
453201,English
538207,English
11547,English
553835,Japanese
422641,English
778106,English
921452,French
186992,French
24615,English
11336,English
11336,Russian
1240224,Mandarin
644613,Arabic
644613,Persian
644613,Kazakh
644613,Russian
113,Korean
820697,Spanish
820697,French
820697,English
10847,English
270413,Japanese
10885,English
10885,Japanese
437,English
1024627,English
449664,English
10578,English
1105545,English
1105545,Spanish
11425,English
10303,Arabic
10303,English
394374,Spanish
500104,English
500104,Spanish
57982,English
57982,Japanese
527,English
527,Maori
309,Danish
309,German
309,English
429476,English
1209764,Tagalog
797309,English
1248185,Basque
1248185,French
452507,English
38543,Danish
38543,English
38543,Hungarian
38543,Latin
243,Danish
243,English
780609,English
687209,Korean
677010,Spanish
9043,English
70578,English
1213602,English
37725,English
11601,English
11601,Korean
11601,Spanish
10156,French
10156,Latin
10156,English
951996,English
12192,English
39148,Japanese
23759,English
23759,Gaelic
542836,Korean
586353,German
586353,Latin
586353,Russian
13466,English
1418905,English
1200978,Spanish
505379,English
505379,French
1008048,English
24100,English
75638,English
857973,Japanese
29427,English
649,French
649,Mongolian
649,Spanish
501190,English
11476,German
11476,Russian
11508,English
811,English
21115,German
21115,Japanese
21115,Korean
14247,English
1012652,Japanese
212716,English
67345,Cantonese
1586,English
793937,German
11381,English
334524,English
334524,Indonesian
1053348,Hindi
1053348,English
17264,Arabic
17264,English
17264,Italian
17264,Portuguese
9609,English
10987,English
46581,French
46581,Italian
46581,Hungarian
8740,English
8740,Dutch
8740,French
9405,English
14392,Mandarin
523773,English
523773,Italian
356085,Japanese
12501,English
12501,Spanish
2830,English
877957,Japanese
616803,Norwegian
616803,Swedish
1242382,English
493551,German
493551,Spanish
493551,Hebrew
493551,English
406429,Cantonese
406429,Mandarin
86000,Korean
306650,English
1417800,Cantonese
1417800,Mandarin
1034587,Telugu
607844,Korean
607844,English
607844,Somali
406994,English
1599,English
392,French
392,English
502897,Russian
376866,English
376866,Spanish
390634,Japanese
19824,English
515841,French
13955,French
13955,English
1193640,Mandarin
283552,English
175574,English
220882,Portuguese
220882,English
681887,English
9441,English
4587,English
970948,English
491854,English
10389,English
10389,Cantonese
10389,Thai
10389,Mandarin
1130276,English
589712,Mandarin
1931,English
17134,English
68812,English
268227,Spanish
705,English
705,French
487670,English
798544,Japanese
12498,English
4593,French
4593,Spanish
353069,English
775,No Language
316023,English
938567,Japanese
340442,English
879538,English
351044,English
2841,French
440597,English
88096,English
615774,English
1403475,English
505914,English
435107,English
242546,Japanese
17189,Japanese
10907,English
9075,Dutch
9075,German
9075,English
9075,Hebrew
119698,English
929170,English
929170,Spanish
849869,Korean
849869,Russian
849869,Japanese
849869,English
784500,Japanese
65055,English
55465,English
40085,English
40085,Spanish
15268,Mandarin
15268,Japanese
15268,Thai
15268,Russian
15268,English
14028,English
14028,Spanish
706872,Malayalam
430231,English
3036,English
1039773,English
693113,English
63455,Japanese
12590,German
12590,English
1217343,English
962108,Telugu
382517,Danish
382517,English
382517,Portuguese
293970,English
222517,Italian
1149764,English
1058949,English
1058949,Italian
6399,Italian
21717,English
21717,Spanish
17015,English
11178,English
11178,Korean
282672,English
529983,English
98357,English
435129,English
435129,Italian
773804,Korean
8649,English
2263,English
2263,Hungarian
21481,English
86828,English
11866,Mongolian
11866,English
520172,English
1989,English
760517,Korean
9768,English
9501,English
9501,Japanese
11191,English
11191,Portuguese
9535,English
1024621,Japanese
758866,Mandarin
758866,English
758866,German
758866,Indonesian
758866,Japanese
758866,Korean
758866,Malay
758866,Tagalog
228194,Hindi
228194,English
228194,French
1059638,Polish
329440,English
9086,English
3782,Japanese
1214539,Arabic
1214539,French
1214539,English
1214539,Dutch
1214539,Russian
326425,English
188820,Malayalam
15575,Japanese
11074,English
9957,English
9957,Spanish
152760,Dutch
152760,English
152760,French
152760,German
152760,Russian
433945,Japanese
1212402,Telugu
523536,Danish
12476,English
12476,Portuguese
347984,English
618353,English
136686,Japanese
6715,English
9759,English
52795,Japanese
30074,English
983768,English
592,English
1317572,Spanish
14140,French
14140,English
9877,English
1256665,Tagalog
1071585,English
430,German
430,English
430,Russian
10922,English
24226,English
2617,English
121342,Italian
456750,English
456750,Spanish
17382,English
17382,Italian
13689,English
633802,Russian
11648,English
11648,Armenian
9558,English
9558,Spanish
11219,English
11194,English
13252,English
9681,English
38473,Japanese
6278,English
560238,Korean
647250,English
647250,Spanish
382663,Malayalam
288158,English
440161,English
440161,Russian
511322,German
511322,English
511322,Russian
12211,English
12211,French
12211,Gaelic
12211,Italian
1268818,English
1268818,Hungarian
281,English
230222,English
184098,English
16889,English
14728,English
14728,French
14728,Latin
14728,Romanian
14728,Russian
7984,English
291351,English
291351,Japanese
12502,English
4105,English
4105,Japanese
432616,English
432616,French
432616,Polish
432616,Spanish
38060,English
483094,Arabic
483094,English
483094,Italian
483094,Kurdish
483094,Turkish
22649,English
1217048,English
10003,English
10003,Russian
538335,Korean
1143190,English
1143190,French
591538,English
15997,English
9675,Armenian
9675,English
798362,English
627336,Malayalam
65291,English
9395,English
9395,Spanish
19403,English
425505,English
425505,Spanish
1145291,Japanese
14011,English
297222,Hindi
241251,English
11892,English
424998,English
1312215,Spanish
1312215,English
12435,English
506680,English
266,English
266,French
266,German
266,Italian
255718,English
17917,English
8831,English
676696,French
2099,English
1832,English
216527,English
734367,Korean
731796,English
20694,English
1146302,English
394723,Spanish
768939,English
765869,English
65851,English
10985,English
10985,Spanish
283591,German
283591,English
17898,English
10223,English
77949,French
77949,English
66956,French
11235,Japanese
11235,Russian
11235,English
462181,English
565310,English
565310,Mandarin
565310,Japanese
939347,English
603119,English
359412,English
15152,German
15152,French
15152,Arabic
10654,English
1326963,German
10249,English
64720,English
801112,Hebrew
801112,Latin
801112,Italian
41473,Japanese
430040,English
3073,English
11948,English
11948,Japanese
1219576,German
591275,English
284564,German
284564,English
284564,Spanish
258363,Spanish
258363,English
517929,English
585831,German
585831,Korean
585831,Japanese
337676,English
337676,Arabic
337676,French
1166714,English
12149,English
75571,Japanese
15804,Mandarin
15804,English
14362,English
14362,Italian
14362,Spanish
10619,Mandarin
10619,Cantonese
9458,English
9458,Spanish
10627,English
1649,English
791128,English
791128,Korean
1074262,Turkish
136,English
136,French
136,German
44446,French
1217409,Hebrew
1217409,Spanish
526702,English
526702,Spanish
276601,English
276601,French
276601,Spanish
11825,English
13980,Mandarin
13980,Japanese
9562,English
9562,French
8769,English
10218,English
418879,English
10952,English
3291,English
638134,English
638134,Hungarian
638134,Portuguese
30575,Japanese
9443,English
1301788,Spanish
342737,English
10067,English
1725,English
1725,Spanish
364433,Italian
1416006,Portuguese
631060,English
309425,English
253310,English
2259,Spanish
2259,English
406898,Cantonese
127544,Japanese
10760,English
317744,English
317744,German
17234,Japanese
10658,English
5852,English
1280440,English
1280440,Polish
37861,English
9745,English
334376,Japanese
455411,English
455411,Italian
455411,Portuguese
347866,English
58553,Polish
11706,English
11706,Italian
11706,Russian
9624,English
1133602,Japanese
854188,English
407440,English
27029,English
27029,Latin
27029,Swahili
25523,English
1127936,English
327317,Italian
42383,English
959960,Japanese
544431,English
2185,English
581791,Spanish
9541,English
9541,Spanish
354287,Pushto
354287,English
192577,Japanese
9952,English
1371440,English
20829,English
13922,English
13922,Japanese
9826,English
9669,Japanese
15596,English
10425,English
10341,English
10341,French
10341,German
10341,Italian
10341,Japanese
489245,English
16288,English
3115,Japanese
903939,Japanese
1069187,Arabic
1069187,English
1069187,Hebrew
1069187,Russian
407451,English
360605,English
11066,French
11066,English
934584,English
257932,English
257932,Mandarin
257932,Russian
257932,Cantonese
257932,Moldavian
762968,English
19423,English
13192,English
80280,French
80280,Catalan
80280,Spanish
210726,Italian
11293,English
10435,English
9031,Italian
9031,French
40700,Japanese
10651,English
452832,English
452832,French
283235,English
392207,Basque
392207,English
392207,Spanish
567006,Japanese
464504,English
13678,English
13678,French
788929,Icelandic
651571,English
10139,English
1003580,English
1003580,Portuguese
288987,Italian
780,No Language
953654,English
913205,English
51999,English
977013,English
977013,German
514619,English
760873,English
760873,German
120852,Japanese
188761,German
188761,Spanish
188761,Hebrew
89623,Korean
2787,Arabic
2787,English
11975,English
13655,English
711,English
79433,Danish
722778,Italian
785545,English
785545,No Language
1715,English
41586,English
1219926,English
1211716,Japanese
13360,English
8090,English
517991,Korean
517991,Mandarin
517991,Japanese
517991,English
192132,English
13122,English
8852,Latin
8852,English
168903,English
155242,Spanish
9427,English
583132,Japanese
19025,Hindi
21629,English
896536,English
628922,English
577,English
64639,English
387820,Korean
16538,English
955496,Hindi
13154,Japanese
13154,English
11676,English
7219,Spanish
7219,English
627290,English
290751,English
8665,English
696002,English
5967,French
505746,German
505746,Danish
505746,Italian
505746,Norwegian
505746,Swedish
1099413,Portuguese
28794,Italian
11026,English
121875,French
1004255,French
38843,English
537116,English
537116,Spanish
20763,English
801,English
801,Vietnamese
408266,English
408266,Mandarin
33320,Japanese
656663,English
467660,English
1061855,English
2654,English
1647,English
1647,Persian
1647,Russian
979097,English
50357,English
1001736,French
1403003,English
647117,Korean
83,English
457335,English
532444,Korean
535845,English
18881,Japanese
18881,English
13368,English
132363,English
931,Italian
931,English
615667,English
402298,English
8881,English
8881,Spanish
12889,English
18238,English
1377,English
1377,French
1377,Italian
1148663,Italian
842544,English
1537,Afrikaans
1537,English
1968,English
1968,Spanish
629078,English
629078,Urdu
94901,English
2103,English
36362,English
12403,English
462677,Japanese
422803,English
792358,Bengali
792358,Kannada
792358,Hindi
792358,English
792358,Malayalam
792358,Tamil
10535,English
10723,English
651070,English
14729,English
14729,Swedish
455,English
455,German
455,Hindi
455,Punjabi
295693,English
1036956,English
1082063,English
1082063,Portuguese
1082063,Spanish
18377,Korean
7342,English
878508,English
487672,English
16391,English
16391,Hindi
10197,English
10197,French
10197,Italian
532710,English
1884,English
396398,English
485942,Japanese
97434,English
11198,Cantonese
11198,Italian
11198,Portuguese
11198,Mandarin
1722,Greek
1722,German
1722,English
1722,Italian
923597,English
923597,Spanish
519010,Spanish
658760,German
548473,English
521007,English
864873,English
442065,English
180863,Bulgarian
180863,English
14746,English
14695,Spanish
14695,English
736069,English
428288,Japanese
340613,English
340613,Swedish
586,Albanian
586,English
64689,English
9642,English
9642,French
1417397,Indonesian
432870,German
15515,English
8457,English
3513,English
458,German
14903,English
44639,English
1580,English
1939,English
852448,English
940241,English
457712,Cantonese
457712,English
457712,Mandarin
457712,Korean
13595,English
1368337,English
570595,Russian
522,English
15005,English
277355,English
277355,Japanese
277355,Spanish
1081313,Polish
43641,English
9416,English
54186,Japanese
340945,English
340945,Japanese
39486,English
351964,English
284274,English
1156255,English
664341,English
502682,Spanish
502682,Hungarian
502682,English
438347,French
579831,Russian
579831,Italian
1061422,English
1030588,Japanese
84175,English
470,English
334517,French
334517,English
334517,Irish
1494,Mandarin
62204,No Language
24452,English
977331,Danish
977331,Finnish
977331,French
977331,Norwegian
977331,Swedish
722798,Japanese
211387,English
79379,English
31586,English
845844,English
601165,English
459616,French
1267729,English
59429,Japanese
461992,English
297021,Japanese
68924,English
21453,Japanese
466622,Arabic
466622,English
466622,French
466622,Spanish
51200,English
51200,Korean
10326,English
1388232,English
1227136,Hindi
1146148,English
741126,Korean
611812,Korean
27088,English
20077,English
35052,English
1009263,Tagalog
11712,Japanese
573164,Spanish
465603,Korean
39862,English
8092,English
9091,English
350725,German
350725,English
350725,Japanese
807196,English
171587,Korean
1155605,Spanish
391707,Japanese
382581,English
382581,Spanish
19673,Polish
544581,Korean
433249,English
606234,English
606234,Japanese
79082,Japanese
171,French
39266,German
10243,English
768,English
714676,English
37950,English
335791,English
821,English
821,German
8012,English
470114,English
470114,German
11159,English
10098,No Language
44731,Japanese
178,English
178,Irish
72207,English
615952,English
11537,Cantonese
345923,English
345923,Spanish
345923,Thai
56906,English
9087,English
9087,French
26127,English
26127,French
26127,Portuguese
9824,English
973912,French
579496,English
1205036,Tagalog
37414,English
25539,Cantonese
10127,English
1055432,Mandarin
1055432,English
9012,English
27769,English
34942,English
1413733,English
851925,English
102468,Cantonese
148265,Telugu
168705,English
11553,Mandarin
11553,English
11553,Japanese
1985,German
1985,English
1985,Italian
1985,Swahili
594718,Russian
833097,English
335778,English
37627,English
30431,English
3109,English
3109,Irish
10720,English
1358820,English
10854,English
9805,German
244458,English
10576,English
520466,English
9417,English
834742,Portuguese
834742,English
12561,English
12561,Japanese
318917,German
449132,Japanese
11172,English
50022,English
50022,Portuguese
599281,English
11830,Japanese
12699,English
9872,English
9872,German
286554,English
290762,English
1015957,English
157845,Mandarin
157845,English
38157,English
11897,English
11897,Spanish
10653,English
5241,English
5241,Spanish
12627,English
12627,French
12094,English
211954,Spanish
211954,English
595172,English
20532,Japanese
3591,English
36108,Danish
36108,English
36108,Finnish
36108,French
36108,Hebrew
36108,Italian
36108,Japanese
36108,Portuguese
36108,Russian
36108,Spanish
36108,Yiddish
36108,Mandarin
505706,Greek
505706,Italian
505706,German
24264,English
334564,English
284276,Spanish
284276,English
50126,Mandarin
50126,English
50126,Italian
50126,Portuguese
16643,English
17124,English
13761,English
452073,Korean
376812,English
376812,Hindi
1026563,Spanish
40508,English
473,English
25508,English
25508,Serbian
2069,English
2069,French
2069,Spanish
542417,English
4415,English
450636,Korean
53064,Japanese
569151,English
569151,Japanese
5137,Tibetan
5137,German
5137,English
115782,English
859,English
109421,English
109421,French
21705,English
934641,German
934641,English
1058537,English
887580,English
887580,French
70587,English
1002315,English
1091393,Tagalog
475946,English
1035369,English
4708,English
4708,German
4708,French
94727,No Language
298115,English
972433,Italian
972433,English
972433,French
975120,Portuguese
975120,Spanish
401905,English
381902,Mandarin
81671,Italian
523781,English
454458,English
13531,English
13531,French
9287,English
451644,English
17108,Mandarin
5916,English
5916,Spanish
5910,Japanese
13665,English
13665,Italian
1189198,English
581032,English
581032,German
471413,Korean
10891,English
811050,Italian
25189,English
76804,No Language
19405,English
2255,English
875279,Mandarin
875279,Spanish
10493,English
513268,English
421,English
421,Icelandic
421,Portuguese
421,French
421,Tagalog
421,German
421,Italian
12201,English
668742,Spanish
604872,Mandarin
604872,English
34295,Japanese
2114,English
722913,English
606625,Russian
606625,English
9446,English
1035806,English
1093971,Hindi
11456,English
408648,English
10782,English
849236,Russian
51763,English
51763,German
21519,Cantonese
21519,English
3766,Cantonese
3766,English
429200,English
993729,English
498248,English
498248,French
20857,English
16211,English
14008,English
435800,Mandarin
25059,English
3870,Italian
889699,English
889699,Spanish
889699,Persian
507903,English
441909,Hindi
449563,English
39256,English
39256,Russian
77953,English
787761,English
84348,English
31439,Mandarin
26170,English
8870,English
661791,French
661791,Spanish
80794,Mandarin
80794,Cantonese
560527,Korean
59457,English
8859,Japanese
8859,French
8859,Polish
8859,English
576920,Russian
50724,Spanish
303903,Japanese
1210732,French
953713,English
532814,English
21733,Cantonese
28176,English
20770,English
471014,English
9040,English
9040,Italian
9040,Spanish
716612,English
4495,Spanish
848123,Spanish
848123,English
636173,Korean
636173,English
11835,English
301804,English
872976,Japanese
15873,German
15873,English
1159559,English
720026,English
10990,English
505954,German
505954,Russian
122081,English
427900,English
41180,English
695727,English
11133,English
1143183,Tagalog
13350,English
562600,English
33583,German
33583,Italian
10498,English
10498,French
30974,French
23742,English
23742,Spanish
7516,English
462919,English
831982,English
177,English
326215,German
326215,English
326215,Spanish
326215,Dutch
326215,Portuguese
14943,Japanese
10207,English
452558,Cantonese
452558,English
452558,Thai
84332,English
31967,English
31967,Spanish
728754,Japanese
618851,Japanese
30675,English
13995,English
314385,Ukrainian
314385,English
314385,French
1201015,Hindi
1201015,Marathi
869250,English
680593,English
471831,Korean
315064,English
4959,German
4959,Russian
4959,English
4959,Italian
4959,French
397520,English
4474,English
631132,Japanese
37141,English
1072371,English
24787,English
302688,English
302688,Greek
21348,French
102362,English
102362,French
102362,Albanian
102362,Spanish
42987,English
1075335,English
1014209,English
27983,English
878375,English
878375,Spanish
630566,English
744114,English
21724,English
99099,Japanese
1007427,English
617762,English
49012,English
1879,English
1082707,English
408355,Mandarin
8952,English
9573,English
9573,Spanish
3078,English
11894,English
14047,English
11597,English
875828,English
11503,French
11503,Spanish
11503,English
831410,Portuguese
831410,English
348892,Hindi
348892,Urdu
49096,Japanese
27585,English
506,English
792678,Japanese
792678,Portuguese
13168,English
603603,English
603603,German
97006,English
604362,Korean
16553,English
35558,English
396,English
396,Latin
818648,Spanish
40394,Italian
9264,English
21448,English
938157,Korean
52208,English
11090,English
2246,English
2246,French
9208,English
11966,English
508138,English
481880,English
481880,Portuguese
7515,English
1136423,Tamil
15067,Korean
15067,Mandarin
15067,Japanese
33016,English
285812,Japanese
183392,English
22494,English
11772,English
477777,Japanese
16456,English
15775,English
14449,Mandarin
373569,Spanish
373569,English
296065,English
261103,English
805327,English
1053600,Basque
1053600,French
1053600,Spanish
38842,English
331583,English
160446,Japanese
9606,Japanese
12593,English
6973,English
214553,Japanese
47570,English
1290954,Malayalam
18167,English
4916,English
57718,English
13282,English
43824,English
13374,English
83965,English
11532,English
11532,Portuguese
25318,English
9356,English
866038,English
4912,Spanish
4912,English
24163,Cantonese
737802,German
737802,Spanish
295011,English
14384,English
363992,English
643,No Language
27932,English
931940,English
931940,Spanish
37100,Japanese
912,English
507612,Japanese
46717,English
28422,Japanese
25284,English
537190,Korean
537190,Mandarin
537190,Dutch
10664,Spanish
650783,English
1119173,English
1119173,Danish
995012,English
38057,Mandarin
501979,English
501979,German
501979,Spanish
403,English
403,Hebrew
332979,English
332979,French
10633,English
991,English
949701,English
949701,Thai
823609,English
823609,Estonian
3602,English
4203,Spanish
174772,Mandarin
174772,English
174772,Russian
11895,English
910784,Tamil
11950,English
1115379,Mandarin
1006947,English
80987,Italian
37765,Italian
463843,English
25167,Cantonese
25167,English
25167,Russian
9400,English
417812,English
1018494,English
18320,German
18320,English
8054,English
8054,Russian
8054,French
1024592,English
6723,English
219572,Mandarin
219572,Cantonese
76180,English
460048,English
460048,Norwegian
460048,Finnish
40127,Thai
267466,Korean
585378,Mandarin
585378,English
508570,English
46498,English
24548,English
932430,English
415214,Mandarin
415214,Burmese
415214,Thai
415214,English
415214,Cantonese
27297,Japanese
36218,Japanese
44129,English
949977,Tagalog
8293,English
8293,German
154030,Korean
154030,French
154030,Japanese
14197,English
1212461,English
14623,English
11909,Cantonese
11909,English
11909,French
11909,Vietnamese
408220,English
419704,English
419704,Norwegian
25678,English
805411,English
27191,English
27191,Russian
11963,English
11963,French
505579,English
418437,English
652483,Italian
652483,Portuguese
1050922,Sinhalese
155890,French
988233,English
13378,English
13957,English
27793,English
11123,English
866413,English
632065,English
327833,Thai
327833,English
48844,English
13320,English
24012,English
24012,French
24012,Georgian
24012,German
11176,English
11176,French
795607,Mandarin
129139,English
204788,Spanish
928344,English
928344,Spanish
56903,Italian
144069,Italian
1134978,English
346709,English
19053,English
280996,French
280996,English
280996,Japanese
895549,Spanish
895549,English
248574,English
17941,English
74536,English
11209,English
11209,Spanish
1207360,English
15120,English
64,French
64,Spanish
850871,Spanish
401698,French
8197,English
10514,English
979250,Tamil
77883,English
77883,Yiddish
77883,Polish
582913,English
592742,Japanese
1073588,French
133601,Korean
12500,English
104524,Japanese
567797,English
14506,English
33511,English
389060,Tagalog
300168,Mandarin
300168,English
9893,English
175,English
175,French
175,Italian
1082010,Korean
948632,Korean
778855,English
669525,English
11573,Spanish
11573,English
11573,Italian
1648,English
1648,French
1648,German
1648,Greek
1305926,Indonesian
1305926,Javanese
312526,English
8592,English
9703,English
829410,Portuguese
829410,English
396194,Italian
137093,English
10516,English
10516,French
245178,Bengali
290727,English
3482,German
3482,English
20875,Russian
20875,Uzbek
20875,Ukrainian
17457,Cantonese
594634,German
10587,English
41394,English
8838,English
6575,English
391907,Korean
1330373,English
294016,English
16608,English
12529,Italian
4380,English
401689,English
635744,Hebrew
635744,English
489064,Spanish
489064,English
113594,English
2897,English
2897,Spanish
2897,French
1244568,Tagalog
1371350,English
333348,English
389053,English
113833,English
9838,English
641501,French
103332,English
103332,French
1150537,English
2657,English
68727,English
68727,French
23903,English
579741,Japanese
45752,English
410117,English
89899,French
405,Italian
699249,Japanese
1045820,Nepali
792001,English
792001,Portuguese
792001,Spanish
11864,English
9663,English
60420,English
750253,English
750253,Gaelic
324963,English
262,English
842934,English
10806,English
1492,English
1492,Latin
1492,Spanish
2990,English
19287,English
850880,Spanish
9469,English
324542,English
24554,English
777831,English
44982,English
734519,Japanese
347688,Danish
347688,English
407887,English
407887,Korean
324560,Mandarin
324560,English
324560,Dutch
1156966,Italian
25087,English
429467,English
94348,English
94348,German
79224,Korean
18712,English
10677,Spanish
10677,English
4836,English
4836,Romanian
2539,Spanish
2539,English
10650,English
2800,English
2800,Spanish
1177096,Japanese
331962,English
24274,English
816614,English
1934,English
1187417,English
1187417,French
1187417,Swedish
496328,Hindi
1044302,English
1044302,Turkish
911430,English
29917,Cantonese
29917,English
29917,French
1184773,English
38778,English
10822,English
6589,English
422,German
422,English
422,French
422,Italian
18988,English
8999,English
8999,French
9393,Portuguese
9393,German
1393151,Russian
39957,English
480210,English
582927,Spanish
25594,English
453354,Spanish
453354,French
676710,English
444341,English
413362,English
413362,Armenian
413362,Spanish
455108,English
22821,English
22821,Italian
22821,Spanish
10186,English
469877,English
16290,Romanian
16290,English
1051,English
1051,French
281979,English
2196,English
1249216,English
1217585,English
842945,English
842945,Spanish
46315,Czech
41428,Japanese
947166,Japanese
845,French
845,English
70057,Mandarin
338189,English
338189,French
423899,English
423899,Urdu
423899,Hindi
242643,English
438689,English
438689,Afrikaans
438689,German
438689,Russian
11951,English
18477,English
559638,Korean
10345,English
739993,English
739993,Japanese
695932,Japanese
682110,English
682110,French
329981,English
12095,English
12095,Spanish
20309,English
327,English
327,Italian
327,Japanese
327,Spanish
