adult,backdrop_path,belongs_to_collection,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count
False,/x8Kdi1OJbewkeGuijcSmUWrYyk2.jpg,False,0,,926670,tt7787524,en,Henry Danger: The Movie,"Henry Hart meets a superfan—eager to fight crime with Kid Danger—who comes into possession of a device that can open up alternate realities. Facing a wild ride, Henry will need his best friend Jasper and his new superfan sidekick to find his way out or be stuck in another dimension forever.",306.162,/dFWj2rOGsqSIX1PHFghbCBgpMnk.jpg,2025-01-17,0,86,Released,Danger... Like you've never seen before.,Henry Danger: The Movie,False,8.732,84
False,/xPVhaMMUZq1yclf4kCEYwJ1Cqr6.jpg,False,0,,1100856,tt13358904,ru,Заклятье. Шепот ведьм,"Mara, an ancient pagan spirit, hunts a group of teenagers taking their body parts to be reborn. A disillusioned and desperate investigator has to face his deepest fears to save the teenagers.",299.754,/raDMchyq3dJMqso2TVh75A123Xb.jpg,2024-06-13,0,90,Released,,Whisper of the Witch,False,6.2,26
False,/lLh39Th5plbrQgbQ4zyIULsd0Pp.jpg,Godzilla Collection,150000000,https://www.godzillaxkongmovie.com,823464,tt14539740,en,Godzilla x Kong: The New Empire,"Following their explosive showdown, Godzilla and Kong must reunite against a colossal undiscovered threat hidden within our world, challenging their very existence – and our own.",299.654,/z1p34vh7dEOnLDmyCrlUVLuoDzd.jpg,2024-03-27,571750016,115,Released,Rise together or fall alone.,Godzilla x Kong: The New Empire,False,7.121,4009
False,,False,0,,1323784,tt23558084,es,Mala influencia,A poor boy and a pampered rich girl seek to uncover secrets of the past to save their romance and their skin.,285.37,/8xBKZpQpWx8MbbTZm0jLgV4sXil.jpg,2025-01-24,0,0,Released,,Bad Influence,False,9.0,2
False,/4XM8DUTQb3lhLemJC51Jx4a2EuA.jpg,The Fast and the Furious Collection,340000000,https://fastxmovie.com,385687,tt5433140,en,Fast X,"Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever.",284.917,/fiVW06jE7z9YnO4trhaMEdclSiC.jpg,2023-05-17,704709660,142,Released,The end of the road begins.,Fast X,False,7.063,5730
False,/csQSGH0QU8D3Ov5YLEYuHep8ihA.jpg,False,5270000,https://amzn.to/3ZPDLly,1196470,tt27032708,fr,Survivre,A couple celebrates their son’s birthday in the middle of the ocean on their boat. A violent storm hits and it brings up hungry creatures from the depths and they fight for their survival.,284.588,/59nsfU5hMG3puDZIGzZzJ1yW8FN.jpg,2024-06-19,0,90,Released,The world has gone sideways.,Survive,False,5.897,116
False,/sAvcdgOzcxFoQPCdEputkyNR7yK.jpg,False,0,,1176128,tt22037872,en,Santa Isn't Real,"After suffering a brutal attack on Christmas Eve, Nikki struggles to convince her friends that the assailant was none other than Ol' Kris Kringle. When Santa returns to terrorize the group in their remote cabin the next Christmas, Nikki and her friends must overcome disbelief as they fight to stay alive.",284.463,/pDRZgeTeefpled1CIRLxdXPgXcv.jpg,2023-12-08,0,76,Released,Have yourself a scary little Christmas,Santa Isn't Real,False,6.667,9
False,/9Xx0BCkxDsF47niAPsb8lQ0O9Qu.jpg,False,0,https://www.sonyclassics.com/film/theroomnextdoor,1088514,tt29439114,es,La habitación de al lado,"Ingrid and Martha were close friends in their youth, when they worked together at the same magazine. Ingrid went on to become an autofiction novelist while Martha became a war reporter, and they were separated by the circumstances of life. After years of being out of touch, they meet again in an extreme but strangely sweet situation.",284.372,/1U2HszJHEIf3ZcUhqIFHROB5wnD.jpg,2024-10-07,16416711,107,Released,,The Room Next Door,False,7.0,295
False,/q3Rgy4pQlPBou8ilYaVdHmjylyV.jpg,Den of Thieves Collection,40000000,https://www.denofthieves.movie,604685,tt8008948,en,Den of Thieves 2: Pantera,"Big Nick is back on the hunt in Europe and closing in on Donnie, who is embroiled in the treacherous and unpredictable world of diamond thieves and the infamous Panther mafia, as they plot a massive heist of the world's largest diamond exchange.",283.989,/scZfHuvRwUKZMbZauWMvjEX5g6N.jpg,2025-01-08,40364092,144,Released,The score isn't settled.,Den of Thieves 2: Pantera,False,6.3,56
False,/fyeyxFzZ3qYqDsaMVYF6sq3pp2n.jpg,False,30000000,,1167271,tt28142896,en,Weekend in Taipei,"A former DEA agent and a former undercover operative revisit their romance during a fateful weekend in Taipei, unaware of the dangerous consequences of their past.",279.51,/qSc0AUvs8mRy00R9y8QYEHWIAQ9.jpg,2024-09-19,2826064,101,Released,Pack for a long weekend.,Weekend in Taipei,False,6.2,124
False,/llIXQAndg5kB6SWlp6ouUdO7Zxd.jpg,False,46000000,https://www.countofmontecristofilm.co.uk,1084736,tt26446278,fr,Le Comte de Monte-Cristo,"Edmond Dantes becomes the target of a sinister plot and is arrested on his wedding day for a crime he did not commit. After 14 years in the island prison of Château d’If, he manages a daring escape. Now rich beyond his dreams, he assumes the identity of the Count of Monte-Cristo and exacts his revenge on the three men who betrayed him.",276.783,/sAT1P3FGhtJ68anUyJScnMu8t1l.jpg,2024-06-28,75360860,178,Released,"This is not vengeance, this is justice.",The Count of Monte Cristo,False,8.078,1313
False,/qwK9soQmmJ7kRdjLZVXblw3g7AQ.jpg,xXx Collection,70000000,http://www.sonypictures.com/movies/xxx/,7451,tt0295701,en,xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",275.175,/xeEw3eLeSFmJgXZzmF2Efww0q3s.jpg,2002-08-09,277448382,124,Released,A new breed of secret agent.,xXx,False,5.9,4326
False,/i9bhxhUBFZHorvK81GNKMJGj2Kt.jpg,False,0,https://www.netflix.com/title/81734609,1214667,tt30327680,en,Making Squid Game: The Challenge,"Go behind the scenes and witness how the ""Squid Game""-inspired reality show transformed from a scripted drama to a cutthroat, nail-biting competition.",270.502,/78yTLvtsMntVN1cLfzBuZj870pe.jpg,2023-12-06,0,30,Released,Witness the creation.,Making Squid Game: The Challenge,False,6.455,44
False,/awNgj3l5f1X6A0oCBnFl99X2K9R.jpg,False,0,,395817,tt4058618,en,The Thicket,"An innocent young man, Jack, goes on an epic quest to rescue his sister Lula after she has been kidnapped by the violent killer Cut Throat Bill and her gang. To save her, Jack enlists the help of a crafty bounty hunter named Reginald Jones, a grave-digging alcoholic son of an ex-slave, and a street-smart prostitute. The gang tracks Cut Throat Bill into the deadly no-man’s land known as The Big Thicket — a place where blood and chaos reign.",269.332,/ukqWWQrJRgJym6dsTt1x3EwR2Kp.jpg,2024-09-05,0,108,Released,Death comes fast in Texas,The Thicket,False,6.2,54
False,/c0g0OprcXkRu61HlKM1fQv8qj8x.jpg,Sniper Collection,0,https://www.sonypictures.com/movies/sniperthelaststand,1410082,tt34910018,en,Sniper: The Last Stand,"To stop an arms dealer from unleashing a deadly superweapon, Ace sniper Brandon Beckett and Agent Zero are deployed to Costa Verde to lead a group of elite soldiers against an unrelenting militia. Taking an untested sniper under his wing, Beckett faces his newest challenge: giving orders instead of receiving them. With both time and ammo running low in a race to save humanity, the team must overcome all odds just to survive.",266.388,/TVvIyCsFCmLk9MRLbAZi4X8f32.jpg,2025-01-21,0,99,Released,,Sniper: The Last Stand,False,6.313,16
False,/rFKbPDXBzgn4eYBdJXaAPEYIcyA.jpg,False,0,https://www.netflix.com/title/81630894,1397854,tt34896285,it,Mica è Colpa Mia,"Drowning in debt, two brothers concoct a plan to scam a wealthy heiress and save their home in Naples — but unexpected love soon complicates the scheme.",262.988,/kWBjdB6tP71ed4WTFxuqDZnWVk5.jpg,2025-01-01,0,101,Released,,The Love Scam,False,6.5,84
False,/dGGjuaUR253aAZ2Zhto2Y9TR9l6.jpg,Watchmen Collection,0,https://www.warnerbros.com/movies/watchmen-chapter-ii,1299652,tt32627545,en,Watchmen: Chapter II,"Suspicious of the events ensnaring their former colleagues, Nite Owl and Silk Spectre are spurred out of retirement to investigate. As they grapple with personal ethics, inner demons and a society turned against them, they race the clock to uncover a deepening plot that might trigger global nuclear war.",259.531,/wUSXPLD3tLWdesY7nYwUitYRI50.jpg,2024-11-25,0,89,Released,,Watchmen: Chapter II,False,7.4,83
False,/hctfNoMpQGfn3VXdBYb9p0P5bT5.jpg,False,20000000,https://a24films.com/films/babygirl,1097549,tt30057084,en,Babygirl,A high-powered CEO puts her career and family on the line when she begins a torrid affair with her much younger intern.,258.089,/A8HbTd0FemZyFCh5qvJFpHGiwF8.jpg,2024-12-25,31141381,114,Released,"This Christmas, get exactly what you want",Babygirl,False,5.8,150
False,/kYgQzzjNis5jJalYtIHgrom0gOx.jpg,Kung Fu Panda Collection,80000000,https://www.dreamworks.com/movies/kung-fu-panda-4,1011985,tt21692408,en,Kung Fu Panda 4,"Po is gearing up to become the spiritual leader of his Valley of Peace, but also needs someone to take his place as Dragon Warrior. As such, he will train a new kung fu practitioner for the spot and will encounter a villain called the Chameleon who conjures villains from the past.",257.278,/nqXsAaQsKw2gKpkfhIgjXNDRqg7.jpg,2024-03-02,548040835,94,Released,,Kung Fu Panda 4,False,7.09,2916
False,/1LSMstNHwJnJD7tpnb8gZcgGNQR.jpg,False,0,https://tv.subsmovies.online/,1164355,tt29899715,id,Lembayung,"Arum and Pica, who wanted to complete their internship at Lembayung hospital, had to face mysterious terror from a woman satan who was suspected of hanged herself in the bathroom. The situation became even more tense after they asked others for help to the point where they threatened their own lives and those closest to them.",256.425,/5x9LrW0yvtt6S3XovIQHgXfYvLL.jpg,2024-09-19,0,123,Released,,Lembayung,False,7.8,6
False,/zBG5Mg29NH9xxpWMMG7BIvKwYhL.jpg,365 Days Collection,0,https://www.netflix.com/title/81397576,829557,tt12996154,pl,365 dni: Ten dzień,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",255.097,/7qU0SOVcQ8BTJLodcAlulUAG16C.jpg,2022-04-26,0,111,Released,Oh Yes.,365 Days: This Day,False,5.886,1589
False,,False,0,,1202565,tt30180909,es,No salgas,"Struck by the tragic death of his father, Milagros, a young girl who studies drama, goes on a trip with her friends and her boyfriend, Juan Pablo, in search of calm and fun. Everything goes well until a group of masked strangers shows up.",254.679,/53EMwPsZkuKSRzZa2GESTa6ZKV4.jpg,2023-11-24,0,80,Released,,No salgas,False,8.8,4
False,/jcEcle0wHoTpEkLmK4AcBKgWI45.jpg,False,20000000,https://a24films.com/films/we-live-in-time,1100099,tt27131358,en,We Live in Time,"An up-and-coming chef and a recent divorcée find their lives forever changed when a chance encounter brings them together, in a decade-spanning, deeply moving romance.",252.362,/oeDNBgnlGF6rnyX1P1K8Vl2f3lW.jpg,2024-10-10,37182814,108,Released,Every minute counts.,We Live in Time,False,7.5,543
False,/b9OLxVueCcdBc0YbwSJShjtBjkt.jpg,False,0,,1267217,tt30225465,ru,Почему ты?,"Love comes without asking. Often not to those, not so and not then. Can a genuine feeling survive when everything started wrong and the whole world is against it? Give up everything or give up? Burn or survive?",247.506,/kcREsnVDEFFXmt5GuPwyGqyDuDJ.jpg,2024-04-25,0,103,Released,,Sugar Baby,False,6.6,7
False,,False,0,,1108427,tt27419466,en,Moana,"In Ancient Polynesia, when a terrible curse incurred by Maui reaches the island of an impetuous Chieftain, his willful daughter answers the Ocean's call to seek out the demigod to set things right.",247.333,/ys0jZr0quHERDUEoCboGQEKPvgQ.jpg,2026-07-09,0,0,Post Production,,Moana,False,0.0,0
False,/kwXycPsLA6SV3KUOagn343TtMOf.jpg,False,0,,791042,tt10831486,en,Levels,"After witnessing his girlfriend's murder, a man risks everything - including reality itself - to discover the truth.",246.702,/y1xm0jMIlx9Oo2a3jWNyLGm43sJ.jpg,2024-11-01,0,92,Released,Question reality. Discover truth.,Levels,False,5.5,49
False,/hmZnqijPaaACjenDkrbWcCmcADI.jpg,False,10000000,https://a24films.com/films/the-brutalist,549509,tt8999762,en,The Brutalist,"Escaping post-war Europe, visionary architect László Tóth arrives in America to rebuild his life, his work, and his marriage to his wife Erzsébet after being forced apart during wartime by shifting borders and regimes. On his own in a strange new country, László settles in Pennsylvania, where the wealthy and prominent industrialist Harrison Lee Van Buren recognizes his talent for building. But power and legacy come at a heavy cost.",246.561,/vP7Yd6couiAaw9jgMd5cjMRj3hQ.jpg,2024-12-20,7201709,215,Released,Welcome to America.,The Brutalist,False,4.9,82
False,/5czIa6TUyMrtldHGXVZNEjnjbjC.jpg,False,0,,1155095,tt14922882,en,The Moor,Claire is approached by the father of her murdered childhood friend to help investigate the haunted moor he believes is his son's final resting place.,246.312,/5l3MJjjCWl8GXXNWC7rCMmaB71g.jpg,2024-06-14,0,120,Released,"Out there, we are all lost.",The Moor,False,5.328,32
False,/xqkN8inbffEkyNQIhNghbtKgf9x.jpg,False,0,https://lorimalepart-clitoris.tumblr.com/,426889,tt7103560,fr,Le clitoris,"Women are lucky, they get to have the only organ in the human body dedicated exclusively for pleasure: the clitoris! In this humorous and instructive animated documentary, find out its unrecognized anatomy and its unknown herstory.",244.805,/p5i1yyQW6OpLfB59w7ZkX5lvBqD.jpg,2016-06-18,0,3,Released,,Le clitoris,False,6.1,11
False,/503LUrI9juBk1rktOPzxyMUTDEu.jpg,False,50000000,https://thecrow.movie/,957452,tt1340094,en,The Crow,"Soulmates Eric and Shelly are brutally murdered when the demons of her dark past catch up with them. Given the chance to save his true love by sacrificing himself, Eric sets out to seek merciless revenge on their killers, traversing the worlds of the living and the dead to put the wrong things right.",242.194,/g8TbOXrNMuqq7AaKqdvqS2oG4ob.jpg,2024-08-21,24109036,111,Released,True love never dies.,The Crow,False,5.864,915
False,/liuBLPXvisMRo5w2JEKHXceWq5u.jpg,False,0,https://www.netflix.com/title/81711199,1171640,tt29260436,fr,GTMAX,"When a notorious gang of bikers recruits her brother for a heist, a former motocross champion must face her deepest fears to keep her family safe.",241.133,/bx92hl70NUhojjO3eV6LqKllj4L.jpg,2024-11-19,0,100,Released,,GTMAX,False,6.022,112
False,/eFlx3fW8FHXOktGa7Tzy57RajtG.jpg,False,0,,1357459,tt33475745,tl,Tatsulok: Tatlo Magkasalo,"Story about a happily married couple visited by an old friend, who ends up stirring the pot by becoming sexually involved with both the husband and the wife.",240.093,/zcmPxGIBxxsGVyYuzNWPCWjlQ8X.jpg,2024-10-11,0,61,Released,,Tatsulok: Tatlo Magkasalo,False,6.2,4
